Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,653026,-,-,-,59.89,10.74,1,2,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,
2017,3,14,13,30,97,0,97,N/A
2017,3,14,14,30,147,21,155,N/A
2017,3,14,15,30,66,715,292,N/A
2017,3,14,16,30,50,616,180,N/A
2017,3,14,17,30,28,382,63,N/A
2017,3,14,18,30,0,0,0,N/A
2017,3,14,19,30,0,0,0,N/A
2017,3,14,20,30,0,0,0,N/A
2017,3,14,21,30,0,0,0,N/A
2017,3,14,22,30,0,0,0,N/A
2017,3,14,23,30,0,0,0,N/A
2017,3,15,0,30,0,0,0,N/A
2017,3,15,1,30,0,0,0,N/A
2017,3,15,2,30,0,0,0,N/A
2017,3,15,3,30,0,0,0,N/A
2017,3,15,4,30,0,0,0,N/A
2017,3,15,5,30,0,0,0,N/A
2017,3,15,6,30,0,0,0,N/A
2017,3,15,7,30,33,436,81,N/A
2017,3,15,8,30,50,668,203,N/A
2017,3,15,9,30,59,786,320,N/A
2017,3,15,10,30,62,855,412,N/A
2017,3,15,11,30,65,877,467,N/A
2017,3,15,12,30,67,882,484,N/A
2017,3,15,13,30,66,869,461,N/A
2017,3,15,14,30,62,839,399,N/A
2017,3,15,15,30,55,779,305,N/A
2017,3,15,16,30,45,661,188,N/A
2017,3,15,17,30,28,427,68,N/A
2017,3,15,18,30,0,0,0,N/A
2017,3,15,19,30,0,0,0,N/A
2017,3,15,20,30,0,0,0,N/A
2017,3,15,21,30,0,0,0,N/A
2017,3,15,22,30,0,0,0,N/A
2017,3,15,23,30,0,0,0,N/A
2017,3,16,0,30,0,0,0,N/A
2017,3,16,1,30,0,0,0,N/A
2017,3,16,2,30,0,0,0,N/A
2017,3,16,3,30,0,0,0,N/A
2017,3,16,4,30,0,0,0,N/A
2017,3,16,5,30,0,0,0,N/A
2017,3,16,6,30,0,0,0,N/A
2017,3,16,7,30,8,0,8,N/A
2017,3,16,8,30,15,0,15,N/A
2017,3,16,9,30,23,0,23,N/A
2017,3,16,10,30,15,0,15,N/A
2017,3,16,11,30,76,0,76,N/A
2017,3,16,12,30,67,0,67,N/A
2017,3,16,13,30,64,0,64,N/A
2017,3,16,14,30,42,0,42,N/A
2017,3,16,15,30,27,0,27,N/A
2017,3,16,16,30,15,0,15,N/A
2017,3,16,17,30,8,0,8,N/A
2017,3,16,18,30,0,0,0,N/A
2017,3,16,19,30,0,0,0,N/A
2017,3,16,20,30,0,0,0,N/A
2017,3,16,21,30,0,0,0,N/A
2017,3,16,22,30,0,0,0,N/A
2017,3,16,23,30,0,0,0,N/A
2017,3,17,0,30,0,0,0,N/A
2017,3,17,1,30,0,0,0,N/A
2017,3,17,2,30,0,0,0,N/A
2017,3,17,3,30,0,0,0,N/A
2017,3,17,4,30,0,0,0,N/A
2017,3,17,5,30,0,0,0,N/A
2017,3,17,6,30,0,0,0,N/A
2017,3,17,7,30,36,447,91,N/A
2017,3,17,8,30,13,0,13,N/A
2017,3,17,9,30,58,0,58,N/A
2017,3,17,10,30,174,241,275,N/A
2017,3,17,11,30,203,97,249,N/A
2017,3,17,12,30,104,0,104,N/A
2017,3,17,13,30,103,0,103,N/A
2017,3,17,14,30,91,0,91,N/A
2017,3,17,15,30,51,0,51,N/A
2017,3,17,16,30,50,0,50,N/A
2017,3,17,17,30,14,0,14,N/A
2017,3,17,18,30,0,0,0,N/A
2017,3,17,19,30,0,0,0,N/A
2017,3,17,20,30,0,0,0,N/A
2017,3,17,21,30,0,0,0,N/A
2017,3,17,22,30,0,0,0,N/A
2017,3,17,23,30,0,0,0,N/A
2017,3,18,0,30,0,0,0,N/A
2017,3,18,1,30,0,0,0,N/A
2017,3,18,2,30,0,0,0,N/A
2017,3,18,3,30,0,0,0,N/A
2017,3,18,4,30,0,0,0,N/A
2017,3,18,5,30,0,0,0,N/A
2017,3,18,6,30,0,0,0,N/A
2017,3,18,7,30,33,537,103,N/A
2017,3,18,8,30,48,715,226,N/A
2017,3,18,9,30,116,0,116,N/A
2017,3,18,10,30,31,0,31,N/A
2017,3,18,11,30,200,64,230,N/A
2017,3,18,12,30,210,239,328,N/A
2017,3,18,13,30,204,190,294,N/A
2017,3,18,14,30,148,11,153,N/A
2017,3,18,15,30,124,19,130,N/A
2017,3,18,16,30,66,0,66,N/A
2017,3,18,17,30,30,477,83,N/A
2017,3,18,18,30,0,0,0,N/A
2017,3,18,19,30,0,0,0,N/A
2017,3,18,20,30,0,0,0,N/A
2017,3,18,21,30,0,0,0,N/A
2017,3,18,22,30,0,0,0,N/A
2017,3,18,23,30,0,0,0,N/A
2017,3,19,0,30,0,0,0,N/A
2017,3,19,1,30,0,0,0,N/A
2017,3,19,2,30,0,0,0,N/A
2017,3,19,3,30,0,0,0,N/A
2017,3,19,4,30,0,0,0,N/A
2017,3,19,5,30,0,0,0,N/A
2017,3,19,6,30,0,0,0,N/A
2017,3,19,7,30,17,0,17,N/A
2017,3,19,8,30,34,0,34,N/A
2017,3,19,9,30,60,0,60,N/A
2017,3,19,10,30,79,0,79,N/A
2017,3,19,11,30,110,0,110,N/A
2017,3,19,12,30,198,334,364,N/A
2017,3,19,13,30,157,479,386,N/A
2017,3,19,14,30,79,0,79,N/A
2017,3,19,15,30,47,0,47,N/A
2017,3,19,16,30,13,0,13,N/A
2017,3,19,17,30,14,0,14,N/A
2017,3,19,18,30,0,0,0,N/A
2017,3,19,19,30,0,0,0,N/A
2017,3,19,20,30,0,0,0,N/A
2017,3,19,21,30,0,0,0,N/A
2017,3,19,22,30,0,0,0,N/A
2017,3,19,23,30,0,0,0,N/A
2017,3,20,0,30,0,0,0,N/A
2017,3,20,1,30,0,0,0,N/A
2017,3,20,2,30,0,0,0,N/A
2017,3,20,3,30,0,0,0,N/A
2017,3,20,4,30,0,0,0,N/A
2017,3,20,5,30,0,0,0,N/A
2017,3,20,6,30,1,0,1,N/A
2017,3,20,7,30,45,418,104,N/A
2017,3,20,8,30,64,623,227,N/A
2017,3,20,9,30,23,0,23,N/A
2017,3,20,10,30,31,0,31,N/A
2017,3,20,11,30,36,0,36,N/A
2017,3,20,12,30,38,0,38,N/A
2017,3,20,13,30,35,0,35,N/A
2017,3,20,14,30,52,0,52,N/A
2017,3,20,15,30,45,0,45,N/A
2017,3,20,16,30,23,0,23,N/A
2017,3,20,17,30,12,0,12,N/A
2017,3,20,18,30,0,0,0,N/A
2017,3,20,19,30,0,0,0,N/A
2017,3,20,20,30,0,0,0,N/A
2017,3,20,21,30,0,0,0,N/A
2017,3,20,22,30,0,0,0,N/A
2017,3,20,23,30,0,0,0,N/A
2017,3,21,0,30,0,0,0,N/A
2017,3,21,1,30,0,0,0,N/A
2017,3,21,2,30,0,0,0,N/A
2017,3,21,3,30,0,0,0,N/A
2017,3,21,4,30,0,0,0,N/A
2017,3,21,5,30,0,0,0,N/A
2017,3,21,6,30,3,18,3,N/A
2017,3,21,7,30,17,0,17,N/A
2017,3,21,8,30,33,0,33,N/A
2017,3,21,9,30,54,0,54,N/A
2017,3,21,10,30,84,0,84,N/A
2017,3,21,11,30,109,0,109,N/A
2017,3,21,12,30,42,0,42,N/A
2017,3,21,13,30,103,0,103,N/A
2017,3,21,14,30,87,0,87,N/A
2017,3,21,15,30,76,0,76,N/A
2017,3,21,16,30,33,0,33,N/A
2017,3,21,17,30,16,0,16,N/A
2017,3,21,18,30,0,0,0,N/A
2017,3,21,19,30,0,0,0,N/A
2017,3,21,20,30,0,0,0,N/A
2017,3,21,21,30,0,0,0,N/A
2017,3,21,22,30,0,0,0,N/A
2017,3,21,23,30,0,0,0,N/A
2017,3,22,0,30,0,0,0,N/A
2017,3,22,1,30,0,0,0,N/A
2017,3,22,2,30,0,0,0,N/A
2017,3,22,3,30,0,0,0,N/A
2017,3,22,4,30,0,0,0,N/A
2017,3,22,5,30,0,0,0,N/A
2017,3,22,6,30,4,0,4,N/A
2017,3,22,7,30,25,0,25,N/A
2017,3,22,8,30,56,0,56,N/A
2017,3,22,9,30,45,0,45,N/A
2017,3,22,10,30,60,895,467,N/A
2017,3,22,11,30,211,263,343,N/A
2017,3,22,12,30,195,389,395,N/A
2017,3,22,13,30,64,898,508,N/A
2017,3,22,14,30,62,866,444,N/A
2017,3,22,15,30,57,810,347,N/A
2017,3,22,16,30,47,712,228,N/A
2017,3,22,17,30,13,0,13,N/A
2017,3,22,18,30,0,0,0,N/A
2017,3,22,19,30,0,0,0,N/A
2017,3,22,20,30,0,0,0,N/A
2017,3,22,21,30,0,0,0,N/A
2017,3,22,22,30,0,0,0,N/A
2017,3,22,23,30,0,0,0,N/A
2017,3,23,0,30,0,0,0,N/A
2017,3,23,1,30,0,0,0,N/A
2017,3,23,2,30,0,0,0,N/A
2017,3,23,3,30,0,0,0,N/A
2017,3,23,4,30,0,0,0,N/A
2017,3,23,5,30,0,0,0,N/A
2017,3,23,6,30,15,242,24,N/A
2017,3,23,7,30,39,597,135,N/A
2017,3,23,8,30,99,7,101,N/A
2017,3,23,9,30,61,835,381,N/A
2017,3,23,10,30,66,874,469,N/A
2017,3,23,11,30,69,898,525,N/A
2017,3,23,12,30,70,897,538,N/A
2017,3,23,13,30,67,891,513,N/A
2017,3,23,14,30,63,867,450,N/A
2017,3,23,15,30,146,198,219,N/A
2017,3,23,16,30,49,703,232,N/A
2017,3,23,17,30,47,29,51,N/A
2017,3,23,18,30,0,0,0,N/A
2017,3,23,19,30,0,0,0,N/A
2017,3,23,20,30,0,0,0,N/A
2017,3,23,21,30,0,0,0,N/A
2017,3,23,22,30,0,0,0,N/A
2017,3,23,23,30,0,0,0,N/A
2017,3,24,0,30,0,0,0,N/A
2017,3,24,1,30,0,0,0,N/A
2017,3,24,2,30,0,0,0,N/A
2017,3,24,3,30,0,0,0,N/A
2017,3,24,4,30,0,0,0,N/A
2017,3,24,5,30,0,0,0,N/A
2017,3,24,6,30,15,40,17,N/A
2017,3,24,7,30,58,201,92,N/A
2017,3,24,8,30,52,0,52,N/A
2017,3,24,9,30,150,36,164,N/A
2017,3,24,10,30,175,23,186,N/A
2017,3,24,11,30,103,0,103,N/A
2017,3,24,12,30,226,243,355,N/A
2017,3,24,13,30,203,318,364,N/A
2017,3,24,14,30,71,0,71,N/A
2017,3,24,15,30,46,0,46,N/A
2017,3,24,16,30,25,0,25,N/A
2017,3,24,17,30,13,0,13,N/A
2017,3,24,18,30,10,54,11,N/A
2017,3,24,19,30,0,0,0,N/A
2017,3,24,20,30,0,0,0,N/A
2017,3,24,21,30,0,0,0,N/A
2017,3,24,22,30,0,0,0,N/A
2017,3,24,23,30,0,0,0,N/A
2017,3,25,0,30,0,0,0,N/A
2017,3,25,1,30,0,0,0,N/A
2017,3,25,2,30,0,0,0,N/A
2017,3,25,3,30,0,0,0,N/A
2017,3,25,4,30,0,0,0,N/A
2017,3,25,5,30,0,0,0,N/A
2017,3,25,6,30,3,0,3,N/A
2017,3,25,7,30,63,68,75,N/A
2017,3,25,8,30,11,0,11,N/A
2017,3,25,9,30,84,0,84,N/A
2017,3,25,10,30,198,232,308,N/A
2017,3,25,11,30,224,228,343,N/A
2017,3,25,12,30,184,12,191,N/A
2017,3,25,13,30,118,0,118,N/A
2017,3,25,14,30,83,0,83,N/A
2017,3,25,15,30,154,108,195,N/A
2017,3,25,16,30,104,94,130,N/A
2017,3,25,17,30,39,427,103,N/A
2017,3,25,18,30,12,129,14,N/A
2017,3,25,19,30,0,0,0,N/A
2017,3,25,20,30,0,0,0,N/A
2017,3,25,21,30,0,0,0,N/A
2017,3,25,22,30,0,0,0,N/A
2017,3,25,23,30,0,0,0,N/A
2017,3,26,0,30,0,0,0,N/A
2017,3,26,1,30,0,0,0,N/A
2017,3,26,2,30,0,0,0,N/A
2017,3,26,3,30,0,0,0,N/A
2017,3,26,4,30,0,0,0,N/A
2017,3,26,5,30,0,0,0,N/A
2017,3,26,6,30,13,0,13,N/A
2017,3,26,7,30,51,0,51,N/A
2017,3,26,8,30,53,721,270,N/A
2017,3,26,9,30,61,802,384,N/A
2017,3,26,10,30,200,246,318,N/A
2017,3,26,11,30,69,871,527,N/A
2017,3,26,12,30,70,875,541,N/A
2017,3,26,13,30,73,850,512,N/A
2017,3,26,14,30,69,821,450,N/A
2017,3,26,15,30,62,774,357,N/A
2017,3,26,16,30,52,685,240,N/A
2017,3,26,17,30,38,513,116,N/A
2017,3,26,18,30,4,79,6,N/A
2017,3,26,19,30,0,0,0,N/A
2017,3,26,20,30,0,0,0,N/A
2017,3,26,21,30,0,0,0,N/A
2017,3,26,22,30,0,0,0,N/A
2017,3,26,23,30,0,0,0,N/A
2017,3,27,0,30,0,0,0,N/A
2017,3,27,1,30,0,0,0,N/A
2017,3,27,2,30,0,0,0,N/A
2017,3,27,3,30,0,0,0,N/A
2017,3,27,4,30,0,0,0,N/A
2017,3,27,5,30,0,0,0,N/A
2017,3,27,6,30,21,281,38,N/A
2017,3,27,7,30,44,566,150,N/A
2017,3,27,8,30,36,0,36,N/A
2017,3,27,9,30,167,73,197,N/A
2017,3,27,10,30,169,432,379,N/A
2017,3,27,11,30,230,237,355,N/A
2017,3,27,12,30,234,255,373,N/A
2017,3,27,13,30,79,853,525,N/A
2017,3,27,14,30,186,305,329,N/A
2017,3,27,15,30,160,147,216,N/A
2017,3,27,16,30,22,0,22,N/A
2017,3,27,17,30,12,0,12,N/A
2017,3,27,18,30,3,0,3,N/A
2017,3,27,19,30,0,0,0,N/A
2017,3,27,20,30,0,0,0,N/A
2017,3,27,21,30,0,0,0,N/A
2017,3,27,22,30,0,0,0,N/A
2017,3,27,23,30,0,0,0,N/A
2017,3,28,0,30,0,0,0,N/A
2017,3,28,1,30,0,0,0,N/A
2017,3,28,2,30,0,0,0,N/A
2017,3,28,3,30,0,0,0,N/A
2017,3,28,4,30,0,0,0,N/A
2017,3,28,5,30,0,0,0,N/A
2017,3,28,6,30,23,256,41,N/A
2017,3,28,7,30,48,547,154,N/A
2017,3,28,8,30,63,696,281,N/A
2017,3,28,9,30,72,778,395,N/A
2017,3,28,10,30,85,801,478,N/A
2017,3,28,11,30,92,817,530,N/A
2017,3,28,12,30,96,815,544,N/A
2017,3,28,13,30,221,281,370,N/A
2017,3,28,14,30,92,765,455,N/A
2017,3,28,15,30,158,64,183,N/A
2017,3,28,16,30,111,140,151,N/A
2017,3,28,17,30,59,62,69,N/A
2017,3,28,18,30,10,0,10,N/A
2017,3,28,19,30,0,0,0,N/A
2017,3,28,20,30,0,0,0,N/A
2017,3,28,21,30,0,0,0,N/A
2017,3,28,22,30,0,0,0,N/A
2017,3,28,23,30,0,0,0,N/A
2017,3,29,0,30,0,0,0,N/A
2017,3,29,1,30,0,0,0,N/A
2017,3,29,2,30,0,0,0,N/A
2017,3,29,3,30,0,0,0,N/A
2017,3,29,4,30,0,0,0,N/A
2017,3,29,5,30,0,0,0,N/A
2017,3,29,6,30,4,0,4,N/A
2017,3,29,7,30,8,0,8,N/A
2017,3,29,8,30,12,0,12,N/A
2017,3,29,9,30,65,0,65,N/A
2017,3,29,10,30,63,0,63,N/A
2017,3,29,11,30,98,0,98,N/A
2017,3,29,12,30,180,7,184,N/A
2017,3,29,13,30,86,0,86,N/A
2017,3,29,14,30,158,4,160,N/A
2017,3,29,15,30,132,1,132,N/A
2017,3,29,16,30,72,629,255,N/A
2017,3,29,17,30,50,469,129,N/A
2017,3,29,18,30,18,159,25,N/A
2017,3,29,19,30,0,0,0,N/A
2017,3,29,20,30,0,0,0,N/A
2017,3,29,21,30,0,0,0,N/A
2017,3,29,22,30,0,0,0,N/A
2017,3,29,23,30,0,0,0,N/A
2017,3,30,0,30,0,0,0,N/A
2017,3,30,1,30,0,0,0,N/A
2017,3,30,2,30,0,0,0,N/A
2017,3,30,3,30,0,0,0,N/A
2017,3,30,4,30,0,0,0,N/A
2017,3,30,5,30,0,0,0,N/A
2017,3,30,6,30,4,0,4,N/A
2017,3,30,7,30,8,0,8,N/A
2017,3,30,8,30,12,0,12,N/A
2017,3,30,9,30,17,0,17,N/A
2017,3,30,10,30,112,0,112,N/A
2017,3,30,11,30,127,0,127,N/A
2017,3,30,12,30,28,0,28,N/A
2017,3,30,13,30,26,0,26,N/A
2017,3,30,14,30,35,0,35,N/A
2017,3,30,15,30,26,0,26,N/A
2017,3,30,16,30,17,0,17,N/A
2017,3,30,17,30,8,0,8,N/A
2017,3,30,18,30,2,0,2,N/A
2017,3,30,19,30,0,0,0,N/A
2017,3,30,20,30,0,0,0,N/A
2017,3,30,21,30,0,0,0,N/A
2017,3,30,22,30,0,0,0,N/A
2017,3,30,23,30,0,0,0,N/A
2017,3,31,0,30,0,0,0,N/A
2017,3,31,1,30,0,0,0,N/A
2017,3,31,2,30,0,0,0,N/A
2017,3,31,3,30,0,0,0,N/A
2017,3,31,4,30,0,0,0,N/A
2017,3,31,5,30,0,0,0,N/A
2017,3,31,6,30,5,0,5,N/A
2017,3,31,7,30,12,0,12,N/A
2017,3,31,8,30,22,0,22,N/A
2017,3,31,9,30,18,0,18,N/A
2017,3,31,10,30,24,0,24,N/A
2017,3,31,11,30,30,0,30,N/A
2017,3,31,12,30,30,0,30,N/A
2017,3,31,13,30,27,0,27,N/A
2017,3,31,14,30,22,0,22,N/A
2017,3,31,15,30,16,0,16,N/A
2017,3,31,16,30,13,0,13,N/A
2017,3,31,17,30,7,0,7,N/A
2017,3,31,18,30,3,0,3,N/A
2017,3,31,19,30,0,0,0,N/A
2017,3,31,20,30,0,0,0,N/A
2017,3,31,21,30,0,0,0,N/A
2017,3,31,22,30,0,0,0,N/A
2017,3,31,23,30,0,0,0,N/A
2017,4,1,0,30,0,0,0,N/A
2017,4,1,1,30,0,0,0,N/A
2017,4,1,2,30,0,0,0,N/A
2017,4,1,3,30,0,0,0,N/A
2017,4,1,4,30,0,0,0,N/A
2017,4,1,5,30,0,0,0,N/A
2017,4,1,6,30,4,0,4,N/A
2017,4,1,7,30,11,0,11,N/A
2017,4,1,8,30,21,0,21,N/A
2017,4,1,9,30,30,0,30,N/A
2017,4,1,10,30,38,0,38,N/A
2017,4,1,11,30,219,32,237,N/A
2017,4,1,12,30,251,248,393,N/A
2017,4,1,13,30,241,233,369,N/A
2017,4,1,14,30,210,73,246,N/A
2017,4,1,15,30,170,82,204,N/A
2017,4,1,16,30,118,60,137,N/A
2017,4,1,17,30,67,72,80,N/A
2017,4,1,18,30,16,0,16,N/A
2017,4,1,19,30,0,0,0,N/A
2017,4,1,20,30,0,0,0,N/A
2017,4,1,21,30,0,0,0,N/A
2017,4,1,22,30,0,0,0,N/A
2017,4,1,23,30,0,0,0,N/A
2017,4,2,0,30,0,0,0,N/A
2017,4,2,1,30,0,0,0,N/A
2017,4,2,2,30,0,0,0,N/A
2017,4,2,3,30,0,0,0,N/A
2017,4,2,4,30,0,0,0,N/A
2017,4,2,5,30,0,0,0,N/A
2017,4,2,6,30,15,0,15,N/A
2017,4,2,7,30,56,562,183,N/A
2017,4,2,8,30,21,0,21,N/A
2017,4,2,9,30,55,0,55,N/A
2017,4,2,10,30,78,838,514,N/A
2017,4,2,11,30,79,866,569,N/A
2017,4,2,12,30,79,870,582,N/A
2017,4,2,13,30,84,845,553,N/A
2017,4,2,14,30,212,242,333,N/A
2017,4,2,15,30,76,751,390,N/A
2017,4,2,16,30,68,650,270,N/A
2017,4,2,17,30,50,501,145,N/A
2017,4,2,18,30,22,231,36,N/A
2017,4,2,19,30,0,0,0,N/A
2017,4,2,20,30,0,0,0,N/A
2017,4,2,21,30,0,0,0,N/A
2017,4,2,22,30,0,0,0,N/A
2017,4,2,23,30,0,0,0,N/A
2017,4,3,0,30,0,0,0,N/A
2017,4,3,1,30,0,0,0,N/A
2017,4,3,2,30,0,0,0,N/A
2017,4,3,3,30,0,0,0,N/A
2017,4,3,4,30,0,0,0,N/A
2017,4,3,5,30,0,0,0,N/A
2017,4,3,6,30,33,343,69,N/A
2017,4,3,7,30,55,584,191,N/A
2017,4,3,8,30,21,0,21,N/A
2017,4,3,9,30,31,0,31,N/A
2017,4,3,10,30,106,0,106,N/A
2017,4,3,11,30,99,819,567,N/A
2017,4,3,12,30,235,356,442,N/A
2017,4,3,13,30,196,468,459,N/A
2017,4,3,14,30,158,511,417,N/A
2017,4,3,15,30,176,178,251,N/A
2017,4,3,16,30,75,626,273,N/A
2017,4,3,17,30,58,457,146,N/A
2017,4,3,18,30,23,170,34,N/A
2017,4,3,19,30,0,0,0,N/A
2017,4,3,20,30,0,0,0,N/A
2017,4,3,21,30,0,0,0,N/A
2017,4,3,22,30,0,0,0,N/A
2017,4,3,23,30,0,0,0,N/A
2017,4,4,0,30,0,0,0,N/A
2017,4,4,1,30,0,0,0,N/A
2017,4,4,2,30,0,0,0,N/A
2017,4,4,3,30,0,0,0,N/A
2017,4,4,4,30,0,0,0,N/A
2017,4,4,5,30,0,0,0,N/A
2017,4,4,6,30,19,0,19,N/A
2017,4,4,7,30,53,0,53,N/A
2017,4,4,8,30,12,0,12,N/A
2017,4,4,9,30,195,124,251,N/A
2017,4,4,10,30,43,0,43,N/A
2017,4,4,11,30,257,104,317,N/A
2017,4,4,12,30,119,0,119,N/A
2017,4,4,13,30,239,291,404,N/A
2017,4,4,14,30,43,0,43,N/A
2017,4,4,15,30,155,357,308,N/A
2017,4,4,16,30,31,0,31,N/A
2017,4,4,17,30,16,0,16,N/A
2017,4,4,18,30,5,0,5,N/A
2017,4,4,19,30,0,0,0,N/A
2017,4,4,20,30,0,0,0,N/A
2017,4,4,21,30,0,0,0,N/A
2017,4,4,22,30,0,0,0,N/A
2017,4,4,23,30,0,0,0,N/A
2017,4,5,0,30,0,0,0,N/A
2017,4,5,1,30,0,0,0,N/A
2017,4,5,2,30,0,0,0,N/A
2017,4,5,3,30,0,0,0,N/A
2017,4,5,4,30,0,0,0,N/A
2017,4,5,5,30,0,0,0,N/A
2017,4,5,6,30,38,366,81,N/A
2017,4,5,7,30,64,574,204,N/A
2017,4,5,8,30,81,692,332,N/A
2017,4,5,9,30,196,198,288,N/A
2017,4,5,10,30,48,0,48,N/A
2017,4,5,11,30,32,0,32,N/A
2017,4,5,12,30,102,0,102,N/A
2017,4,5,13,30,257,122,326,N/A
2017,4,5,14,30,160,2,161,N/A
2017,4,5,15,30,31,0,31,N/A
2017,4,5,16,30,120,275,209,N/A
2017,4,5,17,30,73,180,110,N/A
2017,4,5,18,30,22,402,53,N/A
2017,4,5,19,30,0,0,0,N/A
2017,4,5,20,30,0,0,0,N/A
2017,4,5,21,30,0,0,0,N/A
2017,4,5,22,30,0,0,0,N/A
2017,4,5,23,30,0,0,0,N/A
2017,4,6,0,30,0,0,0,N/A
2017,4,6,1,30,0,0,0,N/A
2017,4,6,2,30,0,0,0,N/A
2017,4,6,3,30,0,0,0,N/A
2017,4,6,4,30,0,0,0,N/A
2017,4,6,5,30,0,0,0,N/A
2017,4,6,6,30,11,0,11,N/A
2017,4,6,7,30,22,0,22,N/A
2017,4,6,8,30,37,0,37,N/A
2017,4,6,9,30,86,0,86,N/A
2017,4,6,10,30,32,0,32,N/A
2017,4,6,11,30,78,0,78,N/A
2017,4,6,12,30,93,0,93,N/A
2017,4,6,13,30,257,103,316,N/A
2017,4,6,14,30,93,0,93,N/A
2017,4,6,15,30,170,37,186,N/A
2017,4,6,16,30,126,236,204,N/A
2017,4,6,17,30,61,387,141,N/A
2017,4,6,18,30,27,215,44,N/A
2017,4,6,19,30,0,0,0,N/A
2017,4,6,20,30,0,0,0,N/A
2017,4,6,21,30,0,0,0,N/A
2017,4,6,22,30,0,0,0,N/A
2017,4,6,23,30,0,0,0,N/A
2017,4,7,0,30,0,0,0,N/A
2017,4,7,1,30,0,0,0,N/A
2017,4,7,2,30,0,0,0,N/A
2017,4,7,3,30,0,0,0,N/A
2017,4,7,4,30,0,0,0,N/A
2017,4,7,5,30,0,0,0,N/A
2017,4,7,6,30,43,13,45,N/A
2017,4,7,7,30,17,0,17,N/A
2017,4,7,8,30,148,221,231,N/A
2017,4,7,9,30,201,206,299,N/A
2017,4,7,10,30,231,283,386,N/A
2017,4,7,11,30,205,483,491,N/A
2017,4,7,12,30,186,547,517,N/A
2017,4,7,13,30,249,281,413,N/A
2017,4,7,14,30,232,168,320,N/A
2017,4,7,15,30,184,205,275,N/A
2017,4,7,16,30,130,211,201,N/A
2017,4,7,17,30,79,130,107,N/A
2017,4,7,18,30,29,22,31,N/A
2017,4,7,19,30,0,0,0,N/A
2017,4,7,20,30,0,0,0,N/A
2017,4,7,21,30,0,0,0,N/A
2017,4,7,22,30,0,0,0,N/A
2017,4,7,23,30,0,0,0,N/A
2017,4,8,0,30,0,0,0,N/A
2017,4,8,1,30,0,0,0,N/A
2017,4,8,2,30,0,0,0,N/A
2017,4,8,3,30,0,0,0,N/A
2017,4,8,4,30,0,0,0,N/A
2017,4,8,5,30,0,0,0,N/A
2017,4,8,6,30,20,0,20,N/A
2017,4,8,7,30,51,0,51,N/A
2017,4,8,8,30,155,168,219,N/A
2017,4,8,9,30,135,0,135,N/A
2017,4,8,10,30,195,15,204,N/A
2017,4,8,11,30,188,7,191,N/A
2017,4,8,12,30,277,119,349,N/A
2017,4,8,13,30,233,370,450,N/A
2017,4,8,14,30,217,308,380,N/A
2017,4,8,15,30,153,9,157,N/A
2017,4,8,16,30,137,115,176,N/A
2017,4,8,17,30,81,98,103,N/A
2017,4,8,18,30,31,38,34,N/A
2017,4,8,19,30,0,0,0,N/A
2017,4,8,20,30,0,0,0,N/A
2017,4,8,21,30,0,0,0,N/A
2017,4,8,22,30,0,0,0,N/A
2017,4,8,23,30,0,0,0,N/A
2017,4,9,0,30,0,0,0,N/A
2017,4,9,1,30,0,0,0,N/A
2017,4,9,2,30,0,0,0,N/A
2017,4,9,3,30,0,0,0,N/A
2017,4,9,4,30,0,0,0,N/A
2017,4,9,5,30,0,0,0,N/A
2017,4,9,6,30,5,0,5,N/A
2017,4,9,7,30,9,0,9,N/A
2017,4,9,8,30,157,85,190,N/A
2017,4,9,9,30,190,322,347,N/A
2017,4,9,10,30,232,310,405,N/A
2017,4,9,11,30,264,268,425,N/A
2017,4,9,12,30,248,371,475,N/A
2017,4,9,13,30,235,370,454,N/A
2017,4,9,14,30,220,302,382,N/A
2017,4,9,15,30,181,271,303,N/A
2017,4,9,16,30,123,15,128,N/A
2017,4,9,17,30,51,0,51,N/A
2017,4,9,18,30,19,0,19,N/A
2017,4,9,19,30,0,0,0,N/A
2017,4,9,20,30,0,0,0,N/A
2017,4,9,21,30,0,0,0,N/A
2017,4,9,22,30,0,0,0,N/A
2017,4,9,23,30,0,0,0,N/A
2017,4,10,0,30,0,0,0,N/A
2017,4,10,1,30,0,0,0,N/A
