Date/Time,Electricity:Facility [J](TimeStep),InteriorEquipment:Electricity [J](TimeStep),InteriorLights:Electricity [J](TimeStep),DistrictCooling:Facility [J](TimeStep),DistrictHeating:Facility [J](TimeStep),Carbon Equivalent:Facility [kg](TimeStep) 
 06/06  07:30:00,639857.9908177455,489742.97399999995,150115.0168177455,0.0,0.0,0.0 
 06/06  07:45:00,528994.9439999999,489742.97399999995,39251.97,0.0,0.0,0.0 
 06/06  08:00:00,528994.9439999999,489742.97399999995,39251.97,0.0,0.0,0.0 
 06/06  08:15:00,425014.020928512,385762.050928512,39251.97,0.0,0.0,0.0 
 06/06  08:30:00,425014.020928512,385762.050928512,39251.97,0.0,0.0,0.0 
 06/06  08:45:00,425014.020928512,385762.050928512,39251.97,0.0,0.0,0.0 
 06/06  09:00:00,425014.020928512,385762.050928512,39251.97,0.0,0.0,0.0 
 06/06  09:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/06  09:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/06  09:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/06  10:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/06  10:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/06  10:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/06  10:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/06  11:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/06  11:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/06  11:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/06  11:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/06  12:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/06  12:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/06  12:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/06  12:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/06  13:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/06  13:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/06  13:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/06  13:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/06  14:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/06  14:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/06  14:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/06  14:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/06  15:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/06  15:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/06  15:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/06  15:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/06  16:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/06  16:15:00,364459.334510493,333770.729510493,30688.605,0.0,0.0,0.0 
 06/06  16:30:00,364459.334510493,333770.729510493,30688.605,0.0,0.0,0.0 
 06/06  16:45:00,364459.334510493,333770.729510493,30688.605,0.0,0.0,0.0 
 06/06  17:00:00,364459.334510493,333770.729510493,30688.605,0.0,0.0,0.0 
 06/06  17:15:00,418414.770928512,385762.050928512,32652.72,0.0,0.0,0.0 
 06/06  17:30:00,418414.770928512,385762.050928512,32652.72,0.0,0.0,0.0 
 06/06  17:45:00,443601.94336158435,385762.050928512,57839.89243307237,0.0,0.0,0.0 
 06/06  18:00:00,483499.49468663116,385762.050928512,97737.44375811916,0.0,0.0,0.0 
 06/06  18:15:00,577442.5132115997,437751.6525819809,139690.86062961876,0.0,0.0,0.0 
 06/06  18:30:00,613927.1005515816,437751.6525819809,176175.44796960066,0.0,0.0,0.0 
 06/06  18:45:00,647231.709975688,437751.6525819809,209480.05739370705,0.0,0.0,0.0 
 06/06  19:00:00,680714.7314556665,437751.6525819809,242963.07887368545,0.0,0.0,0.0 
 06/06  19:15:00,766700.6085750908,489742.97399999995,276957.63457509086,0.0,0.0,0.0 
 06/06  19:30:00,802285.1121237361,489742.97399999995,312542.1381237362,0.0,0.0,0.0 
 06/06  19:45:00,799996.4378872092,489742.97399999995,310253.4638872093,0.0,0.0,0.0 
 06/06  20:00:00,797842.6840021518,489742.97399999995,308099.71000215187,0.0,0.0,0.0 
 06/06  20:15:00,795858.8394098644,489742.97399999995,306115.8654098645,0.0,0.0,0.0 
 06/06  20:30:00,688792.8474876249,489742.97399999995,199049.87348762496,0.0,0.0,0.0 
 06/06  20:45:00,709415.7497044314,489742.97399999995,219672.7757044314,0.0,0.0,0.0 
 06/06  21:00:00,746652.6510420109,489742.97399999995,256909.6770420109,0.0,0.0,0.0 
 06/06  21:15:00,673235.0996480803,437751.6525819809,235483.4470660993,0.0,0.0,0.0 
 06/06  21:30:00,696458.992581981,437751.6525819809,258707.34,0.0,0.0,0.0 
 06/06  21:45:00,696458.992581981,437751.6525819809,258707.34,0.0,0.0,0.0 
 06/06  22:00:00,696458.992581981,437751.6525819809,258707.34,0.0,0.0,0.0 
 06/06  22:15:00,395147.93951049298,333770.729510493,61377.21,0.0,0.0,0.0 
 06/06  22:30:00,395147.93951049298,333770.729510493,61377.21,0.0,0.0,0.0 
 06/06  22:45:00,395147.93951049298,333770.729510493,61377.21,0.0,0.0,0.0 
 06/06  23:00:00,395147.93951049298,333770.729510493,61377.21,0.0,0.0,0.0 
 06/06  23:15:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/06  23:30:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/06  23:45:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/06  24:00:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/07  00:15:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/07  00:30:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/07  00:45:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/07  01:00:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/07  01:15:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/07  01:30:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/07  01:45:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/07  02:00:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/07  02:15:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/07  02:30:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/07  02:45:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/07  03:00:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/07  03:15:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/07  03:30:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/07  03:45:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/07  04:00:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/07  04:15:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/07  04:30:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/07  04:45:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/07  05:00:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/07  05:15:00,581384.3197319754,281779.4080924739,299604.9116395015,0.0,0.0,0.0 
 06/07  05:30:00,578466.2129795924,281779.4080924739,296686.8048871184,0.0,0.0,0.0 
 06/07  05:45:00,572916.7432959757,281779.4080924739,291137.3352035017,0.0,0.0,0.0 
 06/07  06:00:00,569141.7951189849,281779.4080924739,287362.3870265109,0.0,0.0,0.0 
 06/07  06:15:00,676783.7114559877,385762.050928512,291021.6605274758,0.0,0.0,0.0 
 06/07  06:30:00,673829.1167549224,385762.050928512,288067.0658264105,0.0,0.0,0.0 
 06/07  06:45:00,514187.33495655076,385762.050928512,128425.28402803879,0.0,0.0,0.0 
 06/07  07:00:00,493312.15730843416,385762.050928512,107550.10637992212,0.0,0.0,0.0 
 06/07  07:15:00,576326.8334921367,489742.97399999995,86583.85949213674,0.0,0.0,0.0 
 06/07  07:30:00,555287.70186279,489742.97399999995,65544.7278627901,0.0,0.0,0.0 
 06/07  07:45:00,528994.9439999999,489742.97399999995,39251.97,0.0,0.0,0.0 
 06/07  08:00:00,528994.9439999999,489742.97399999995,39251.97,0.0,0.0,0.0 
 06/07  08:15:00,425014.020928512,385762.050928512,39251.97,0.0,0.0,0.0 
 06/07  08:30:00,425014.020928512,385762.050928512,39251.97,0.0,0.0,0.0 
 06/07  08:45:00,425014.020928512,385762.050928512,39251.97,0.0,0.0,0.0 
 06/07  09:00:00,425014.020928512,385762.050928512,39251.97,0.0,0.0,0.0 
 06/07  09:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/07  09:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/07  09:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/07  10:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/07  10:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/07  10:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/07  10:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/07  11:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/07  11:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/07  11:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/07  11:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/07  12:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/07  12:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/07  12:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/07  12:45:00,478600.18711337898,281779.4080924739,196820.77902090504,0.0,0.0,0.0 
 06/07  13:00:00,485765.24218732616,281779.4080924739,203985.83409485225,0.0,0.0,0.0 
 06/07  13:15:00,492765.7898522797,281779.4080924739,210986.38175980579,0.0,0.0,0.0 
 06/07  13:30:00,499786.25303518967,281779.4080924739,218006.84494271576,0.0,0.0,0.0 
 06/07  13:45:00,494888.70850792687,281779.4080924739,213109.3004154529,0.0,0.0,0.0 
 06/07  14:00:00,490012.94223410668,281779.4080924739,208233.53414163274,0.0,0.0,0.0 
 06/07  14:15:00,485098.1518318101,281779.4080924739,203318.74373933616,0.0,0.0,0.0 
 06/07  14:30:00,480269.3448996678,281779.4080924739,198489.93680719386,0.0,0.0,0.0 
 06/07  14:45:00,483816.13007072088,281779.4080924739,202036.72197824694,0.0,0.0,0.0 
 06/07  15:00:00,487375.11211207575,281779.4080924739,205595.70401960179,0.0,0.0,0.0 
 06/07  15:15:00,490954.10752104417,281779.4080924739,209174.69942857026,0.0,0.0,0.0 
 06/07  15:30:00,494540.8519473549,281779.4080924739,212761.44385488097,0.0,0.0,0.0 
 06/07  15:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/07  16:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/07  16:15:00,364459.334510493,333770.729510493,30688.605,0.0,0.0,0.0 
 06/07  16:30:00,364459.334510493,333770.729510493,30688.605,0.0,0.0,0.0 
 06/07  16:45:00,364459.334510493,333770.729510493,30688.605,0.0,0.0,0.0 
 06/07  17:00:00,364459.334510493,333770.729510493,30688.605,0.0,0.0,0.0 
 06/07  17:15:00,418414.770928512,385762.050928512,32652.72,0.0,0.0,0.0 
 06/07  17:30:00,418414.770928512,385762.050928512,32652.72,0.0,0.0,0.0 
 06/07  17:45:00,418414.770928512,385762.050928512,32652.72,0.0,0.0,0.0 
 06/07  18:00:00,418414.770928512,385762.050928512,32652.72,0.0,0.0,0.0 
 06/07  18:15:00,471724.222581981,437751.6525819809,33972.57,0.0,0.0,0.0 
 06/07  18:30:00,471724.222581981,437751.6525819809,33972.57,0.0,0.0,0.0 
 06/07  18:45:00,471724.222581981,437751.6525819809,33972.57,0.0,0.0,0.0 
 06/07  19:00:00,471724.222581981,437751.6525819809,33972.57,0.0,0.0,0.0 
 06/07  19:15:00,523715.544,489742.97399999995,33972.57,0.0,0.0,0.0 
 06/07  19:30:00,523715.544,489742.97399999995,33972.57,0.0,0.0,0.0 
 06/07  19:45:00,523715.544,489742.97399999995,33972.57,0.0,0.0,0.0 
 06/07  20:00:00,523715.544,489742.97399999995,33972.57,0.0,0.0,0.0 
 06/07  20:15:00,523715.544,489742.97399999995,33972.57,0.0,0.0,0.0 
 06/07  20:30:00,626304.2739205466,489742.97399999995,136561.29992054666,0.0,0.0,0.0 
 06/07  20:45:00,669903.0986939914,489742.97399999995,180160.12469399148,0.0,0.0,0.0 
 06/07  21:00:00,717881.1541649302,489742.97399999995,228138.18016493025,0.0,0.0,0.0 
 06/07  21:15:00,664183.568440448,437751.6525819809,226431.91585846706,0.0,0.0,0.0 
 06/07  21:30:00,696458.992581981,437751.6525819809,258707.34,0.0,0.0,0.0 
 06/07  21:45:00,696458.992581981,437751.6525819809,258707.34,0.0,0.0,0.0 
 06/07  22:00:00,696458.992581981,437751.6525819809,258707.34,0.0,0.0,0.0 
 06/07  22:15:00,395147.93951049298,333770.729510493,61377.21,0.0,0.0,0.0 
 06/07  22:30:00,395147.93951049298,333770.729510493,61377.21,0.0,0.0,0.0 
 06/07  22:45:00,395147.93951049298,333770.729510493,61377.21,0.0,0.0,0.0 
 06/07  23:00:00,395147.93951049298,333770.729510493,61377.21,0.0,0.0,0.0 
 06/07  23:15:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/07  23:30:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/07  23:45:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/07  24:00:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/08  00:15:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/08  00:30:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/08  00:45:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/08  01:00:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/08  01:15:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/08  01:30:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/08  01:45:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/08  02:00:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/08  02:15:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/08  02:30:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/08  02:45:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/08  03:00:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/08  03:15:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/08  03:30:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/08  03:45:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/08  04:00:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/08  04:15:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/08  04:30:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/08  04:45:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/08  05:00:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/08  05:15:00,469158.8094477108,281779.4080924739,187379.40135523689,0.0,0.0,0.0 
 06/08  05:30:00,451397.70082522227,281779.4080924739,169618.29273274836,0.0,0.0,0.0 
 06/08  05:45:00,422697.25596898418,281779.4080924739,140917.84787651024,0.0,0.0,0.0 
 06/08  06:00:00,393843.75951004525,281779.4080924739,112064.35141757128,0.0,0.0,0.0 
 06/08  06:15:00,475497.9855838298,385762.050928512,89735.9346553178,0.0,0.0,0.0 
 06/08  06:30:00,446420.1906691713,385762.050928512,60658.13974065933,0.0,0.0,0.0 
 06/08  06:45:00,425014.020928512,385762.050928512,39251.97,0.0,0.0,0.0 
 06/08  07:00:00,425014.020928512,385762.050928512,39251.97,0.0,0.0,0.0 
 06/08  07:15:00,528994.9439999999,489742.97399999995,39251.97,0.0,0.0,0.0 
 06/08  07:30:00,528994.9439999999,489742.97399999995,39251.97,0.0,0.0,0.0 
 06/08  07:45:00,528994.9439999999,489742.97399999995,39251.97,0.0,0.0,0.0 
 06/08  08:00:00,528994.9439999999,489742.97399999995,39251.97,0.0,0.0,0.0 
 06/08  08:15:00,425014.020928512,385762.050928512,39251.97,0.0,0.0,0.0 
 06/08  08:30:00,425014.020928512,385762.050928512,39251.97,0.0,0.0,0.0 
 06/08  08:45:00,425014.020928512,385762.050928512,39251.97,0.0,0.0,0.0 
 06/08  09:00:00,425014.020928512,385762.050928512,39251.97,0.0,0.0,0.0 
 06/08  09:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/08  09:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/08  09:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/08  10:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/08  10:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/08  10:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/08  10:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/08  11:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/08  11:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/08  11:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/08  11:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/08  12:00:00,318827.63589833656,281779.4080924739,37048.22780586259,0.0,0.0,0.0 
 06/08  12:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/08  12:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/08  12:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/08  13:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/08  13:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/08  13:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/08  13:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/08  14:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/08  14:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/08  14:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/08  14:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/08  15:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/08  15:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/08  15:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/08  15:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/08  16:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/08  16:15:00,364459.334510493,333770.729510493,30688.605,0.0,0.0,0.0 
 06/08  16:30:00,364459.334510493,333770.729510493,30688.605,0.0,0.0,0.0 
 06/08  16:45:00,364459.334510493,333770.729510493,30688.605,0.0,0.0,0.0 
 06/08  17:00:00,364459.334510493,333770.729510493,30688.605,0.0,0.0,0.0 
 06/08  17:15:00,418414.770928512,385762.050928512,32652.72,0.0,0.0,0.0 
 06/08  17:30:00,418414.770928512,385762.050928512,32652.72,0.0,0.0,0.0 
 06/08  17:45:00,418414.770928512,385762.050928512,32652.72,0.0,0.0,0.0 
 06/08  18:00:00,418414.770928512,385762.050928512,32652.72,0.0,0.0,0.0 
 06/08  18:15:00,471724.222581981,437751.6525819809,33972.57,0.0,0.0,0.0 
 06/08  18:30:00,471724.222581981,437751.6525819809,33972.57,0.0,0.0,0.0 
 06/08  18:45:00,471724.222581981,437751.6525819809,33972.57,0.0,0.0,0.0 
 06/08  19:00:00,471724.222581981,437751.6525819809,33972.57,0.0,0.0,0.0 
 06/08  19:15:00,523715.544,489742.97399999995,33972.57,0.0,0.0,0.0 
 06/08  19:30:00,523715.544,489742.97399999995,33972.57,0.0,0.0,0.0 
 06/08  19:45:00,523715.544,489742.97399999995,33972.57,0.0,0.0,0.0 
 06/08  20:00:00,523715.544,489742.97399999995,33972.57,0.0,0.0,0.0 
 06/08  20:15:00,523715.544,489742.97399999995,33972.57,0.0,0.0,0.0 
 06/08  20:30:00,523715.544,489742.97399999995,33972.57,0.0,0.0,0.0 
 06/08  20:45:00,571087.0276368905,489742.97399999995,81344.0536368906,0.0,0.0,0.0 
 06/08  21:00:00,646127.0546020205,489742.97399999995,156384.0806020206,0.0,0.0,0.0 
 06/08  21:15:00,637571.2400364085,437751.6525819809,199819.58745442765,0.0,0.0,0.0 
 06/08  21:30:00,696458.992581981,437751.6525819809,258707.34,0.0,0.0,0.0 
 06/08  21:45:00,696458.992581981,437751.6525819809,258707.34,0.0,0.0,0.0 
 06/08  22:00:00,696458.992581981,437751.6525819809,258707.34,0.0,0.0,0.0 
 06/08  22:15:00,395147.93951049298,333770.729510493,61377.21,0.0,0.0,0.0 
 06/08  22:30:00,395147.93951049298,333770.729510493,61377.21,0.0,0.0,0.0 
 06/08  22:45:00,395147.93951049298,333770.729510493,61377.21,0.0,0.0,0.0 
 06/08  23:00:00,395147.93951049298,333770.729510493,61377.21,0.0,0.0,0.0 
 06/08  23:15:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/08  23:30:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/08  23:45:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/08  24:00:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/09  00:15:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/09  00:30:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/09  00:45:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/09  01:00:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/09  01:15:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/09  01:30:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/09  01:45:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/09  02:00:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/09  02:15:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/09  02:30:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/09  02:45:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/09  03:00:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/09  03:15:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/09  03:30:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/09  03:45:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/09  04:00:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/09  04:15:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/09  04:30:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/09  04:45:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/09  05:00:00,281779.4080924739,281779.4080924739,0.0,0.0,0.0,0.0 
 06/09  05:15:00,468691.6593627547,281779.4080924739,186912.25127028084,0.0,0.0,0.0 
 06/09  05:30:00,450986.92371129299,281779.4080924739,169207.51561881903,0.0,0.0,0.0 
 06/09  05:45:00,425033.6766294039,281779.4080924739,143254.26853693,0.0,0.0,0.0 
 06/09  06:00:00,398948.77187527957,281779.4080924739,117169.36378280564,0.0,0.0,0.0 
 06/09  06:15:00,483293.38081136628,385762.050928512,97531.32988285432,0.0,0.0,0.0 
 06/09  06:30:00,456918.73981400488,385762.050928512,71156.68888549292,0.0,0.0,0.0 
 06/09  06:45:00,425014.020928512,385762.050928512,39251.97,0.0,0.0,0.0 
 06/09  07:00:00,425014.020928512,385762.050928512,39251.97,0.0,0.0,0.0 
 06/09  07:15:00,528994.9439999999,489742.97399999995,39251.97,0.0,0.0,0.0 
 06/09  07:30:00,528994.9439999999,489742.97399999995,39251.97,0.0,0.0,0.0 
 06/09  07:45:00,528994.9439999999,489742.97399999995,39251.97,0.0,0.0,0.0 
 06/09  08:00:00,528994.9439999999,489742.97399999995,39251.97,0.0,0.0,0.0 
 06/09  08:15:00,425014.020928512,385762.050928512,39251.97,0.0,0.0,0.0 
 06/09  08:30:00,425014.020928512,385762.050928512,39251.97,0.0,0.0,0.0 
 06/09  08:45:00,425014.020928512,385762.050928512,39251.97,0.0,0.0,0.0 
 06/09  09:00:00,425014.020928512,385762.050928512,39251.97,0.0,0.0,0.0 
 06/09  09:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/09  09:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/09  09:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/09  10:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/09  10:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/09  10:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/09  10:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/09  11:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/09  11:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/09  11:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/09  11:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/09  12:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/09  12:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 06/09  12:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
