Date/Time,Electricity:Facility [J](TimeStep),InteriorEquipment:Electricity [J](TimeStep),InteriorLights:Electricity [J](TimeStep),DistrictCooling:Facility [J](TimeStep),DistrictHeating:Facility [J](TimeStep),Carbon Equivalent:Facility [kg](TimeStep) 
 03/01  00:15:00,281779.4080924739,281779.4080924739,0.0,0.0,958525.1839082814,0.0 
 03/01  00:30:00,281779.4080924739,281779.4080924739,0.0,0.0,962777.0338216736,0.0 
 03/01  00:45:00,281779.4080924739,281779.4080924739,0.0,0.0,966138.4656152846,0.0 
 03/01  01:00:00,281779.4080924739,281779.4080924739,0.0,0.0,969000.9684943229,0.0 
 03/01  01:15:00,281779.4080924739,281779.4080924739,0.0,0.0,973806.1170198501,0.0 
 03/01  01:30:00,281779.4080924739,281779.4080924739,0.0,0.0,978418.1825852444,0.0 
 03/01  01:45:00,281779.4080924739,281779.4080924739,0.0,0.0,982741.6927243212,0.0 
 03/01  02:00:00,281779.4080924739,281779.4080924739,0.0,0.0,986833.477369433,0.0 
 03/01  02:15:00,281779.4080924739,281779.4080924739,0.0,0.0,990928.2607650093,0.0 
 03/01  02:30:00,281779.4080924739,281779.4080924739,0.0,0.0,994868.1471884728,0.0 
 03/01  02:45:00,281779.4080924739,281779.4080924739,0.0,0.0,998683.5575581356,0.0 
 03/01  03:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1002335.3537876834,0.0 
 03/01  03:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1006201.4740132694,0.0 
 03/01  03:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1009980.0415788961,0.0 
 03/01  03:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1013685.373326388,0.0 
 03/01  04:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1017320.3001394966,0.0 
 03/01  04:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1022233.4620582213,0.0 
 03/01  04:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1027041.9363160553,0.0 
 03/01  04:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1031820.5423472887,0.0 
 03/01  05:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1036571.6501447184,0.0 
 03/01  05:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1045099.849298696,0.0 
 03/01  05:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1049687.2408181029,0.0 
 03/01  05:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1054251.548377207,0.0 
 03/01  06:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1058822.97665748,0.0 
 03/01  06:15:00,608306.608092474,281779.4080924739,326527.2,0.0,921211.752465489,0.0 
 03/01  06:30:00,608306.608092474,281779.4080924739,326527.2,0.0,917067.8990156588,0.0 
 03/01  06:45:00,608306.608092474,281779.4080924739,326527.2,0.0,915205.1961927714,0.0 
 03/01  07:00:00,608306.608092474,281779.4080924739,326527.2,0.0,914128.7050846613,0.0 
 03/01  07:15:00,778281.750928512,385762.050928512,392519.7,0.0,796104.0564012255,0.0 
 03/01  07:30:00,766886.5731108332,385762.050928512,381124.52218232126,0.0,794031.134216192,0.0 
 03/01  07:45:00,736549.6404998602,385762.050928512,350787.5895713483,0.0,801095.7921761896,0.0 
 03/01  08:00:00,689531.6711769878,385762.050928512,303769.62024847589,0.0,816387.3788010166,0.0 
 03/01  08:15:00,760188.8968816315,489742.97399999995,270445.92288163155,0.0,737518.6284511755,0.0 
 03/01  08:30:00,730336.9404491863,489742.97399999995,240593.96644918639,0.0,737361.1270082961,0.0 
 03/01  08:45:00,710359.1406754867,489742.97399999995,220616.16667548676,0.0,733174.2327192843,0.0 
 03/01  09:00:00,690340.099981675,489742.97399999995,200597.12598167509,0.0,728964.6810343044,0.0 
 03/01  09:15:00,568461.5019457701,385762.050928512,182699.4510172581,0.0,812249.2252394111,0.0 
 03/01  09:30:00,551019.1689657392,385762.050928512,165257.11803722723,0.0,812136.1485390086,0.0 
 03/01  09:45:00,530903.017036485,385762.050928512,145140.96610797305,0.0,812440.8421241824,0.0 
 03/01  10:00:00,510818.7213821596,385762.050928512,125056.67045364762,0.0,812558.5689220207,0.0 
 03/01  10:15:00,378241.4382660143,281779.4080924739,96462.03017354034,0.0,891859.2779474254,0.0 
 03/01  10:30:00,358282.1871940599,281779.4080924739,76502.77910158599,0.0,883740.390419489,0.0 
 03/01  10:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,875336.640830245,0.0 
 03/01  11:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,843549.7383689731,0.0 
 03/01  11:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,802260.7831955741,0.0 
 03/01  11:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,757776.2550032586,0.0 
 03/01  11:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,706088.8212489006,0.0 
 03/01  12:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,650544.6690746385,0.0 
 03/01  12:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,605579.8041484876,0.0 
 03/01  12:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,558853.6986785624,0.0 
 03/01  12:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,523309.1357808794,0.0 
 03/01  13:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,490120.5990711597,0.0 
 03/01  13:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,474573.98479111536,0.0 
 03/01  13:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,460499.4528116399,0.0 
 03/01  13:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,478441.24337700239,0.0 
 03/01  14:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,507373.0566681231,0.0 
 03/01  14:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,543712.1005221407,0.0 
 03/01  14:30:00,358120.60794337277,281779.4080924739,76341.19985089883,0.0,568086.0036217439,0.0 
 03/01  14:45:00,388856.8409304348,281779.4080924739,107077.4328379609,0.0,578640.3107293747,0.0 
 03/01  15:00:00,419737.7315988072,281779.4080924739,137958.3235063333,0.0,587453.4433393517,0.0 
 03/01  15:15:00,450767.06329106478,281779.4080924739,168987.65519859087,0.0,591868.1875233443,0.0 
 03/01  15:30:00,481968.01800477699,281779.4080924739,200188.60991230308,0.0,597507.231324312,0.0 
 03/01  15:45:00,491177.88304438299,281779.4080924739,209398.474951909,0.0,610440.233992547,0.0 
 03/01  16:00:00,500402.713734933,281779.4080924739,218623.30564245909,0.0,623006.4050235361,0.0 
 03/01  16:15:00,509636.97754990708,281779.4080924739,227857.56945743314,0.0,634524.8794562596,0.0 
 03/01  16:30:00,518878.37906989178,281779.4080924739,237098.97097741784,0.0,645628.99097792,0.0 
 03/01  16:45:00,530813.5697260009,281779.4080924739,249034.1616335269,0.0,655417.3219385655,0.0 
 03/01  17:00:00,542704.4526181556,281779.4080924739,260925.04452568166,0.0,664852.4550773657,0.0 
 03/01  17:15:00,615048.8649187101,333770.729510493,281278.1354082171,0.0,628138.6031255538,0.0 
 03/01  17:30:00,629407.8220475905,333770.729510493,295637.09253709748,0.0,635400.9780963245,0.0 
 03/01  17:45:00,640656.7795104929,333770.729510493,306886.05,0.0,644958.2239376301,0.0 
 03/01  18:00:00,640656.7795104929,333770.729510493,306886.05,0.0,657434.279742964,0.0 
 03/01  18:15:00,712289.250928512,385762.050928512,326527.2,0.0,613226.2735649217,0.0 
 03/01  18:30:00,712289.250928512,385762.050928512,326527.2,0.0,623023.8374236347,0.0 
 03/01  18:45:00,712289.250928512,385762.050928512,326527.2,0.0,632964.6503129805,0.0 
 03/01  19:00:00,712289.250928512,385762.050928512,326527.2,0.0,642820.4678776813,0.0 
 03/01  19:15:00,777477.3525819811,437751.6525819809,339725.7,0.0,603430.2995882769,0.0 
 03/01  19:30:00,777477.3525819811,437751.6525819809,339725.7,0.0,610525.3600829297,0.0 
 03/01  19:45:00,777477.3525819811,437751.6525819809,339725.7,0.0,617805.1349745672,0.0 
 03/01  20:00:00,777477.3525819811,437751.6525819809,339725.7,0.0,625012.6075166673,0.0 
 03/01  20:15:00,829468.674,489742.97399999995,339725.7,0.0,592657.4171984642,0.0 
 03/01  20:30:00,829468.674,489742.97399999995,339725.7,0.0,602461.7644705017,0.0 
 03/01  20:45:00,829468.674,489742.97399999995,339725.7,0.0,612605.41209319,0.0 
 03/01  21:00:00,829468.674,489742.97399999995,339725.7,0.0,623001.0415544389,0.0 
 03/01  21:15:00,829468.674,489742.97399999995,339725.7,0.0,624475.2990346982,0.0 
 03/01  21:30:00,829468.674,489742.97399999995,339725.7,0.0,628528.192724053,0.0 
 03/01  21:45:00,829468.674,489742.97399999995,339725.7,0.0,632571.1768439096,0.0 
 03/01  22:00:00,829468.674,489742.97399999995,339725.7,0.0,636458.3680484565,0.0 
 03/01  22:15:00,696458.992581981,437751.6525819809,258707.34,0.0,719346.5446517004,0.0 
 03/01  22:30:00,696458.992581981,437751.6525819809,258707.34,0.0,726339.0284683612,0.0 
 03/01  22:45:00,696458.992581981,437751.6525819809,258707.34,0.0,732440.6659800427,0.0 
 03/01  23:00:00,696458.992581981,437751.6525819809,258707.34,0.0,738047.5317522574,0.0 
 03/01  23:15:00,395147.93951049298,333770.729510493,61377.21,0.0,921674.5567875753,0.0 
 03/01  23:30:00,395147.93951049298,333770.729510493,61377.21,0.0,937856.6711949369,0.0 
 03/01  23:45:00,395147.93951049298,333770.729510493,61377.21,0.0,952243.0997297315,0.0 
 03/01  24:00:00,395147.93951049298,333770.729510493,61377.21,0.0,966114.6313063381,0.0 
 03/02  00:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1048753.797384979,0.0 
 03/02  00:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1066576.4801208878,0.0 
 03/02  00:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1083636.1208554463,0.0 
 03/02  01:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1100364.4360025046,0.0 
 03/02  01:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1114522.1291461439,0.0 
 03/02  01:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1128452.8032143866,0.0 
 03/02  01:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1142200.3083482276,0.0 
 03/02  02:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1155797.1107248716,0.0 
 03/02  02:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1168460.4174196223,0.0 
 03/02  02:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1181004.467422559,0.0 
 03/02  02:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1193445.3268890414,0.0 
 03/02  03:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1205792.3036560713,0.0 
 03/02  03:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1218908.9318117193,0.0 
 03/02  03:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1231976.5633623624,0.0 
 03/02  03:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1245000.8163957713,0.0 
 03/02  04:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1257997.058177883,0.0 
 03/02  04:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1269936.8719142783,0.0 
 03/02  04:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1281757.6089099847,0.0 
 03/02  04:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1293449.0653076433,0.0 
 03/02  05:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1304979.1505984583,0.0 
 03/02  05:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1320702.8121026308,0.0 
 03/02  05:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1332642.9273724308,0.0 
 03/02  05:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1344393.0959717297,0.0 
 03/02  06:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1356023.131597145,0.0 
 03/02  06:15:00,608306.608092474,281779.4080924739,326527.2,0.0,1221447.2777702725,0.0 
 03/02  06:30:00,608306.608092474,281779.4080924739,326527.2,0.0,1219977.036776226,0.0 
 03/02  06:45:00,608306.608092474,281779.4080924739,326527.2,0.0,1220723.526685907,0.0 
 03/02  07:00:00,608306.608092474,281779.4080924739,326527.2,0.0,1222104.4299788913,0.0 
 03/02  07:15:00,778281.750928512,385762.050928512,392519.7,0.0,1093304.6221963512,0.0 
 03/02  07:30:00,734420.4617839806,385762.050928512,348658.41085546879,0.0,1094772.053236293,0.0 
 03/02  07:45:00,425014.020928512,385762.050928512,39251.97,0.0,1031610.6285605747,0.0 
 03/02  08:00:00,425014.020928512,385762.050928512,39251.97,0.0,833855.7208188096,0.0 
 03/02  08:15:00,528994.9439999999,489742.97399999995,39251.97,0.0,531565.8157331627,0.0 
 03/02  08:30:00,528994.9439999999,489742.97399999995,39251.97,0.0,297992.21898542318,0.0 
 03/02  08:45:00,528994.9439999999,489742.97399999995,39251.97,0.0,149076.19309746775,0.0 
 03/02  09:00:00,528994.9439999999,489742.97399999995,39251.97,0.0,109808.58153978196,0.0 
 03/02  09:15:00,425014.020928512,385762.050928512,39251.97,0.0,135694.70209551324,0.0 
 03/02  09:30:00,425014.020928512,385762.050928512,39251.97,0.0,96151.27785710745,0.0 
 03/02  09:45:00,425014.020928512,385762.050928512,39251.97,0.0,114919.26702221242,0.0 
 03/02  10:00:00,425014.020928512,385762.050928512,39251.97,0.0,146679.11140447213,0.0 
 03/02  10:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,244529.9764368132,0.0 
 03/02  10:30:00,433987.9803775287,281779.4080924739,152208.57228505478,0.0,296416.51053409339,0.0 
 03/02  10:45:00,400106.84099939398,281779.4080924739,118327.43290692003,0.0,317118.87881862386,0.0 
 03/02  11:00:00,366512.2774247474,281779.4080924739,84732.86933227346,0.0,323391.128171855,0.0 
 03/02  11:15:00,333192.4359162148,281779.4080924739,51413.02782374085,0.0,336446.5898104605,0.0 
 03/02  11:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,346943.8917256358,0.0 
 03/02  11:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,382392.80509715728,0.0 
 03/02  12:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,399233.7294535639,0.0 
 03/02  12:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,422813.4890625013,0.0 
 03/02  12:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,441813.1888555304,0.0 
 03/02  12:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,449282.515287376,0.0 
 03/02  13:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,452365.06301255148,0.0 
 03/02  13:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,449648.1135628597,0.0 
 03/02  13:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,444015.42492175116,0.0 
 03/02  13:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,435694.1342290734,0.0 
 03/02  14:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,424383.32529786656,0.0 
 03/02  14:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,423583.279029718,0.0 
 03/02  14:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,420136.70914538807,0.0 
 03/02  14:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,443402.8404688297,0.0 
 03/02  15:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,472682.9940815948,0.0 
 03/02  15:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,503971.55969486388,0.0 
 03/02  15:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,540028.7559269352,0.0 
 03/02  15:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,564508.1242460024,0.0 
 03/02  16:00:00,314811.07497435007,281779.4080924739,33031.666881876146,0.0,587485.1328175373,0.0 
 03/02  16:15:00,356751.27330328858,281779.4080924739,74971.86521081464,0.0,593307.814339712,0.0 
 03/02  16:30:00,397914.2558665126,281779.4080924739,116134.84777403866,0.0,598894.6578857896,0.0 
 03/02  16:45:00,435593.45321509716,281779.4080924739,153814.0451226232,0.0,605937.3386146895,0.0 
 03/02  17:00:00,472689.5575547401,281779.4080924739,190910.14946226619,0.0,612875.8766534147,0.0 
 03/02  17:15:00,561116.2911251137,333770.729510493,227345.56161462077,0.0,571835.6709501692,0.0 
 03/02  17:30:00,596925.3710297898,333770.729510493,263154.64151929688,0.0,572868.286433816,0.0 
 03/02  17:45:00,640656.7795104929,333770.729510493,306886.05,0.0,571399.2605887142,0.0 
 03/02  18:00:00,640656.7795104929,333770.729510493,306886.05,0.0,584093.0608138916,0.0 
 03/02  18:15:00,712289.250928512,385762.050928512,326527.2,0.0,540607.9361672488,0.0 
 03/02  18:30:00,712289.250928512,385762.050928512,326527.2,0.0,549666.0181630341,0.0 
 03/02  18:45:00,712289.250928512,385762.050928512,326527.2,0.0,558491.862657838,0.0 
 03/02  19:00:00,712289.250928512,385762.050928512,326527.2,0.0,566988.8979915034,0.0 
 03/02  19:15:00,777477.3525819811,437751.6525819809,339725.7,0.0,532212.5866127082,0.0 
 03/02  19:30:00,777477.3525819811,437751.6525819809,339725.7,0.0,542550.0598622086,0.0 
 03/02  19:45:00,777477.3525819811,437751.6525819809,339725.7,0.0,552654.0770651656,0.0 
 03/02  20:00:00,777477.3525819811,437751.6525819809,339725.7,0.0,562622.8777212076,0.0 
 03/02  20:15:00,829468.674,489742.97399999995,339725.7,0.0,528256.5611344847,0.0 
 03/02  20:30:00,829468.674,489742.97399999995,339725.7,0.0,535543.2724122638,0.0 
 03/02  20:45:00,829468.674,489742.97399999995,339725.7,0.0,542645.0406830227,0.0 
 03/02  21:00:00,829468.674,489742.97399999995,339725.7,0.0,549507.4367892346,0.0 
 03/02  21:15:00,829468.674,489742.97399999995,339725.7,0.0,553000.2506914865,0.0 
 03/02  21:30:00,829468.674,489742.97399999995,339725.7,0.0,558875.6729845567,0.0 
 03/02  21:45:00,829468.674,489742.97399999995,339725.7,0.0,564497.4979160004,0.0 
 03/02  22:00:00,829468.674,489742.97399999995,339725.7,0.0,569871.4796523883,0.0 
 03/02  22:15:00,696458.992581981,437751.6525819809,258707.34,0.0,651107.2916132738,0.0 
 03/02  22:30:00,696458.992581981,437751.6525819809,258707.34,0.0,656592.4129938029,0.0 
 03/02  22:45:00,696458.992581981,437751.6525819809,258707.34,0.0,661155.5992723527,0.0 
 03/02  23:00:00,696458.992581981,437751.6525819809,258707.34,0.0,665264.4179708255,0.0 
 03/02  23:15:00,395147.93951049298,333770.729510493,61377.21,0.0,849794.3218049604,0.0 
 03/02  23:30:00,395147.93951049298,333770.729510493,61377.21,0.0,866441.4497746148,0.0 
 03/02  23:45:00,395147.93951049298,333770.729510493,61377.21,0.0,881738.7569788266,0.0 
 03/02  24:00:00,395147.93951049298,333770.729510493,61377.21,0.0,896621.8353005049,0.0 
 03/03  00:15:00,281779.4080924739,281779.4080924739,0.0,0.0,973545.8523541989,0.0 
 03/03  00:30:00,281779.4080924739,281779.4080924739,0.0,0.0,985571.5054418435,0.0 
 03/03  00:45:00,281779.4080924739,281779.4080924739,0.0,0.0,996853.2082980882,0.0 
 03/03  01:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1007767.9602374432,0.0 
 03/03  01:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1017955.94853121,0.0 
 03/03  01:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1027857.3702382408,0.0 
 03/03  01:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1037467.5536450188,0.0 
 03/03  02:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1046789.7530257944,0.0 
 03/03  02:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1057273.1000993578,0.0 
 03/03  02:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1067489.4687190965,0.0 
 03/03  02:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1077472.3792310199,0.0 
 03/03  03:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1087228.5646006647,0.0 
 03/03  03:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1097803.8208176778,0.0 
 03/03  03:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1108175.7073287555,0.0 
 03/03  03:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1118372.9334413275,0.0 
 03/03  04:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1128401.2743176656,0.0 
 03/03  04:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1136347.496966553,0.0 
 03/03  04:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1144261.688627388,0.0 
 03/03  04:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1151966.570395249,0.0 
 03/03  05:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1159481.1985027067,0.0 
 03/03  05:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1171590.725350816,0.0 
 03/03  05:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1179731.788254573,0.0 
 03/03  05:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1187656.0655845614,0.0 
 03/03  06:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1195392.6976097814,0.0 
 03/03  06:15:00,608306.608092474,281779.4080924739,326527.2,0.0,1059483.4648868947,0.0 
 03/03  06:30:00,608306.608092474,281779.4080924739,326527.2,0.0,1056713.7632464227,0.0 
 03/03  06:45:00,608306.608092474,281779.4080924739,326527.2,0.0,1056078.8012226262,0.0 
 03/03  07:00:00,608306.608092474,281779.4080924739,326527.2,0.0,1056039.0587605574,0.0 
 03/03  07:15:00,778281.750928512,385762.050928512,392519.7,0.0,938214.554355639,0.0 
 03/03  07:30:00,734069.2134996648,385762.050928512,348307.1625711529,0.0,950149.176852985,0.0 
 03/03  07:45:00,425014.020928512,385762.050928512,39251.97,0.0,897614.1478899645,0.0 
 03/03  08:00:00,425014.020928512,385762.050928512,39251.97,0.0,716342.9743406612,0.0 
 03/03  08:15:00,528994.9439999999,489742.97399999995,39251.97,0.0,446795.9535486521,0.0 
 03/03  08:30:00,528994.9439999999,489742.97399999995,39251.97,0.0,236744.75326678949,0.0 
 03/03  08:45:00,528994.9439999999,489742.97399999995,39251.97,0.0,134966.9067574577,0.0 
 03/03  09:00:00,528994.9439999999,489742.97399999995,39251.97,0.0,97770.30653423188,0.0 
 03/03  09:15:00,425014.020928512,385762.050928512,39251.97,0.0,125526.92081913317,0.0 
 03/03  09:30:00,425014.020928512,385762.050928512,39251.97,0.0,86079.14401840369,0.0 
 03/03  09:45:00,425014.020928512,385762.050928512,39251.97,0.0,103540.42601568152,0.0 
 03/03  10:00:00,425014.020928512,385762.050928512,39251.97,0.0,133229.10332473034,0.0 
 03/03  10:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,230587.70156967789,0.0 
 03/03  10:30:00,346479.70745756258,281779.4080924739,64700.29936508862,0.0,276910.9568353315,0.0 
 03/03  10:45:00,334613.99102761867,281779.4080924739,52834.582935144725,0.0,294838.74430521039,0.0 
 03/03  11:00:00,322861.12449131809,281779.4080924739,41081.71639884417,0.0,301150.5654576355,0.0 
 03/03  11:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,313836.78116537429,0.0 
 03/03  11:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,324999.5724552109,0.0 
 03/03  11:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,335372.49252543956,0.0 
 03/03  12:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,345252.1942407377,0.0 
 03/03  12:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,373107.4036889352,0.0 
 03/03  12:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,393315.3534481288,0.0 
 03/03  12:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,417906.3095213652,0.0 
 03/03  13:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,440000.790842804,0.0 
 03/03  13:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,457873.31696270857,0.0 
 03/03  13:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,474864.84857455306,0.0 
 03/03  13:45:00,313924.3991478203,281779.4080924739,32144.99105534637,0.0,490988.9499454192,0.0 
 03/03  14:00:00,328260.3293484289,281779.4080924739,46480.92125595495,0.0,500304.07957554559,0.0 
 03/03  14:15:00,342709.96511049507,281779.4080924739,60930.55701802115,0.0,514836.9768343126,0.0 
 03/03  14:30:00,357263.9416801066,281779.4080924739,75484.53358763267,0.0,528409.205608221,0.0 
 03/03  14:45:00,374596.93535479277,281779.4080924739,92817.52726231882,0.0,540021.4200733721,0.0 
 03/03  15:00:00,391998.2671569456,281779.4080924739,110218.85906447168,0.0,551101.1045872333,0.0 
 03/03  15:15:00,409452.9997351161,281779.4080924739,127673.59164264213,0.0,558423.5719189639,0.0 
 03/03  15:30:00,426939.74239714417,281779.4080924739,145160.33430467023,0.0,566393.2413052656,0.0 
 03/03  15:45:00,447127.4509454327,281779.4080924739,165348.04285295879,0.0,572899.0053694123,0.0 
 03/03  16:00:00,467310.1653546008,281779.4080924739,185530.75726212687,0.0,578798.9810570942,0.0 
 03/03  16:15:00,487470.18065512666,281779.4080924739,205690.77256265269,0.0,586198.3848551476,0.0 
 03/03  16:30:00,507594.6826952445,281779.4080924739,225815.27460277058,0.0,593375.1208525789,0.0 
 03/03  16:45:00,522283.88389502276,281779.4080924739,240504.47580254885,0.0,601983.2229487867,0.0 
 03/03  17:00:00,536911.3748837818,281779.4080924739,255131.96679130785,0.0,610223.8910378865,0.0 
 03/03  17:15:00,603437.1803300142,333770.729510493,269666.4508195212,0.0,576624.6219069874,0.0 
 03/03  17:30:00,617808.6934995875,333770.729510493,284037.9639890944,0.0,584650.9120395236,0.0 
 03/03  17:45:00,640656.7795104929,333770.729510493,306886.05,0.0,589565.4053146407,0.0 
 03/03  18:00:00,640656.7795104929,333770.729510493,306886.05,0.0,601730.9270279287,0.0 
 03/03  18:15:00,712289.250928512,385762.050928512,326527.2,0.0,556147.8802593381,0.0 
 03/03  18:30:00,712289.250928512,385762.050928512,326527.2,0.0,563674.4473157907,0.0 
 03/03  18:45:00,712289.250928512,385762.050928512,326527.2,0.0,571125.8848979408,0.0 
 03/03  19:00:00,712289.250928512,385762.050928512,326527.2,0.0,578276.2058215377,0.0 
 03/03  19:15:00,777477.3525819811,437751.6525819809,339725.7,0.0,536640.5332067531,0.0 
 03/03  19:30:00,777477.3525819811,437751.6525819809,339725.7,0.0,540936.1818271377,0.0 
 03/03  19:45:00,777477.3525819811,437751.6525819809,339725.7,0.0,545170.1839231101,0.0 
 03/03  20:00:00,777477.3525819811,437751.6525819809,339725.7,0.0,549122.1328754855,0.0 
 03/03  20:15:00,829468.674,489742.97399999995,339725.7,0.0,511111.89792425409,0.0 
 03/03  20:30:00,829468.674,489742.97399999995,339725.7,0.0,514739.3364807996,0.0 
 03/03  20:45:00,829468.674,489742.97399999995,339725.7,0.0,518286.5935554479,0.0 
 03/03  21:00:00,829468.674,489742.97399999995,339725.7,0.0,521641.30888125978,0.0 
 03/03  21:15:00,829468.674,489742.97399999995,339725.7,0.0,522583.0828248363,0.0 
 03/03  21:30:00,829468.674,489742.97399999995,339725.7,0.0,525934.0182570827,0.0 
 03/03  21:45:00,829468.674,489742.97399999995,339725.7,0.0,529012.7524373756,0.0 
 03/03  22:00:00,829468.674,489742.97399999995,339725.7,0.0,531824.9269256613,0.0 
 03/03  22:15:00,696458.992581981,437751.6525819809,258707.34,0.0,615808.121287504,0.0 
 03/03  22:30:00,696458.992581981,437751.6525819809,258707.34,0.0,623916.7116672853,0.0 
 03/03  22:45:00,696458.992581981,437751.6525819809,258707.34,0.0,631344.5393719147,0.0 
 03/03  23:00:00,696458.992581981,437751.6525819809,258707.34,0.0,638492.5780511997,0.0 
