Date_Time,t_in,t_out,temp_diff,power_heating,power_cooling,power_electricity,total_power
2020/08/11  20:00:00,26.8,21.12,5.683453571073024,0.0,0.62,0.74,1.3599999999999999
2020/08/11  21:00:00,26.75,20.18,6.575727344306017,0.0,0.38,0.81,1.19
2020/08/11  22:00:00,26.55,19.22,7.336777951326582,0.0,0.06,0.7,0.76
2020/08/11  23:00:00,26.06,18.51,7.551058301469858,0.0,0.03,0.42,0.44999999999999996
2020/08/11  23:59:59,25.58,18.01,7.568512166840719,0.0,0.01,0.33,0.34
2020/08/12  01:00:00,25.22,17.51,7.716527403395624,0.0,0.0,0.33,0.33
2020/08/12  02:00:00,24.84,16.89,7.948082241330713,0.0,0.0,0.33,0.33
2020/08/12  03:00:00,24.43,16.19,8.238985228022749,0.0,0.0,0.33,0.33
2020/08/12  04:00:00,24.01,15.49,8.517706672738992,0.0,0.0,0.33,0.33
2020/08/12  05:00:00,23.67,15.43,8.236632499458276,0.0,0.0,0.33,0.33
2020/08/12  06:00:00,23.35,15.78,7.576043847351977,0.0,0.0,0.34,0.34
2020/08/12  07:00:00,23.41,16.13,7.275654496468793,0.0,0.0,0.41,0.41
2020/08/12  08:00:00,24.14,17.06,7.078025177337558,0.0,0.0,0.44,0.44
2020/08/12  09:00:00,25.52,18.42,7.104617830970614,0.0,0.0,0.41,0.41
2020/08/12  10:00:00,26.56,19.76,6.805316170187542,0.0,0.28,0.37,0.65
2020/08/12  11:00:00,26.95,20.77,6.185060482851139,0.0,0.8,0.37,1.17
2020/08/12  12:00:00,27.13,21.57,5.561708427654899,0.0,1.12,0.37,1.4900000000000002
2020/08/12  13:00:00,27.23,22.37,4.867679540979189,0.0,1.36,0.37,1.73
2020/08/12  14:00:00,27.32,22.82,4.500995666588679,0.0,1.51,0.37,1.88
2020/08/12  15:00:00,27.33,22.96,4.36765690703713,0.0,1.48,0.37,1.85
2020/08/12  16:00:00,27.25,23.12,4.137605070711526,0.0,1.58,0.37,1.9500000000000002
2020/08/12  17:00:00,27.17,22.79,4.380200617887258,0.0,1.26,0.39,1.65
2020/08/12  18:00:00,27.07,22.09,4.97547650215343,0.0,0.83,0.4,1.23
2020/08/12  19:00:00,26.9,21.39,5.507719995119089,0.0,0.54,0.42,0.96
2020/08/12  20:00:00,26.7,20.57,6.121137330781998,0.0,0.42,0.72,1.14
2020/08/12  21:00:00,26.69,19.73,6.951973467419467,0.0,0.19,0.81,1.0
2020/08/12  22:00:00,26.44,18.88,7.563548186716698,0.0,0.04,0.7,0.74
2020/08/12  23:00:00,25.89,17.86,8.031455338352373,0.0,0.02,0.42,0.44
2020/08/12  23:59:59,25.29,16.82,8.473722905312492,0.0,0.0,0.33,0.33
2020/08/13  01:00:00,24.79,15.76,9.027496422260075,0.0,0.0,0.33,0.33
2020/08/13  02:00:00,24.9,14.95,9.95042191785518,0.0,0.01,0.33,0.34
2020/08/13  03:00:00,25.25,14.29,10.957973029837522,0.0,0.05,0.33,0.38
2020/08/13  04:00:00,25.12,13.65,11.469764354051557,0.0,0.01,0.33,0.34
2020/08/13  05:00:00,25.01,13.63,11.375176212731896,0.0,0.0,0.33,0.33
2020/08/13  06:00:00,25.01,14.03,10.975149092705863,0.0,0.02,0.34,0.36000000000000004
2020/08/13  07:00:00,25.39,14.43,10.953267983316982,0.0,0.15,0.41,0.5599999999999999
2020/08/13  08:00:00,25.34,15.77,9.572460388165254,0.0,0.04,0.44,0.48
2020/08/13  09:00:00,26.46,17.77,8.69768516399191,0.0,0.12,0.41,0.53
2020/08/13  10:00:00,27.07,19.77,7.306997706743054,0.0,0.91,0.37,1.28
2020/08/13  11:00:00,27.35,21.12,6.229332308591129,0.0,1.45,0.37,1.8199999999999998
2020/08/13  12:00:00,27.47,21.97,5.49871569460629,0.0,1.71,0.37,2.08
2020/08/13  13:00:00,27.52,22.83,4.697852793873093,0.0,1.96,0.37,2.33
2020/08/13  14:00:00,27.58,23.43,4.144614368278223,0.0,2.2,0.37,2.5700000000000003
2020/08/13  15:00:00,27.59,23.78,3.8123493595198745,0.0,2.22,0.37,2.5900000000000003
2020/08/13  16:00:00,27.55,24.13,3.4179004091625096,0.0,2.15,0.37,2.52
2020/08/13  17:00:00,27.46,23.83,3.6246348538549285,0.0,1.97,0.39,2.36
2020/08/13  18:00:00,27.32,23.03,4.281960131866075,0.0,1.54,0.4,1.94
2020/08/13  19:00:00,27.14,22.23,4.911276973768633,0.0,1.0,0.45,1.45
2020/08/13  20:00:00,26.97,21.26,5.706728317020673,0.0,0.82,0.75,1.5699999999999998
2020/08/13  21:00:00,26.87,20.1,6.765036563931936,0.0,0.57,0.81,1.38
2020/08/13  22:00:00,26.69,18.96,7.727282678964823,0.0,0.12,0.7,0.82
2020/08/13  23:00:00,26.15,17.92,8.231285245760791,0.0,0.05,0.42,0.47
2020/08/13  23:59:59,25.57,16.98,8.590514791944724,0.0,0.02,0.33,0.35000000000000003
2020/08/14  01:00:00,25.12,16.02,9.106790576417414,0.0,0.0,0.33,0.33
2020/08/14  02:00:00,24.69,15.37,9.32260279826695,0.0,0.0,0.33,0.33
2020/08/14  03:00:00,24.88,14.91,9.97406256663967,0.0,0.02,0.33,0.35000000000000003
2020/08/14  04:00:00,25.26,14.47,10.793005037989287,0.0,0.08,0.33,0.41000000000000003
2020/08/14  05:00:00,25.16,14.07,11.097501240749148,0.0,0.05,0.33,0.38
2020/08/14  06:00:00,25.09,13.61,11.483164536512518,0.0,0.17,0.63,0.8
2020/08/14  07:00:00,25.02,13.17,11.85513066815691,0.0,0.06,0.46,0.52
2020/08/14  08:00:00,25.03,13.06,11.970140922863896,0.0,0.04,0.44,0.48
2020/08/14  09:00:00,25.08,13.16,11.916858948184764,0.0,0.05,0.41,0.45999999999999996
2020/08/14  10:00:00,25.11,13.26,11.847108795694758,0.0,0.07,0.37,0.44
2020/08/14  11:00:00,25.18,13.47,11.700095910023714,0.0,0.09,0.37,0.45999999999999996
2020/08/14  12:00:00,25.25,13.78,11.479399862188624,0.0,0.12,0.37,0.49
2020/08/14  13:00:00,25.32,14.07,11.24899185649955,0.0,0.14,0.37,0.51
2020/08/14  14:00:00,25.38,14.43,10.94422013767124,0.0,0.15,0.37,0.52
2020/08/14  15:00:00,25.33,14.89,10.442676963654975,0.0,0.11,0.37,0.48
2020/08/14  16:00:00,25.08,15.33,9.745623737076578,0.0,0.0,0.37,0.37
2020/08/14  17:00:00,25.02,15.44,9.577340189025687,0.0,0.0,0.39,0.39
2020/08/14  18:00:00,24.54,15.34,9.198338110150802,0.0,0.0,0.4,0.4
2020/08/14  19:00:00,24.09,15.24,8.85088875626155,0.0,0.0,0.45,0.45
2020/08/14  20:00:00,23.93,15.08,8.849456100847952,0.0,0.0,0.75,0.75
2020/08/14  21:00:00,24.65,14.94,9.705499404802335,0.0,0.08,0.81,0.89
2020/08/14  22:00:00,24.58,14.78,9.794492852500653,0.0,0.06,0.7,0.76
2020/08/14  23:00:00,24.41,14.58,9.82947571152351,0.0,0.0,0.42,0.42
2020/08/14  23:59:59,24.24,14.44,9.796033238936566,0.0,0.0,0.33,0.33
2020/08/15  01:00:00,24.1,14.28,9.817072177839677,0.0,0.0,0.33,0.33
2020/08/15  02:00:00,23.97,14.14,9.828941450179418,0.0,0.0,0.33,0.33
2020/08/15  03:00:00,23.85,14.04,9.805416047003753,0.0,0.0,0.33,0.33
2020/08/15  04:00:00,23.72,13.94,9.776393949650615,0.0,0.0,0.33,0.33
2020/08/15  05:00:00,23.6,13.78,9.818185549031064,0.0,0.0,0.33,0.33
2020/08/15  06:00:00,23.62,13.64,9.979078877071554,0.0,0.0,0.54,0.54
2020/08/15  07:00:00,23.58,13.48,10.094707306408154,0.0,0.0,0.41,0.41
2020/08/15  08:00:00,23.69,13.57,10.111172847428723,0.0,0.0,0.44,0.44
2020/08/15  09:00:00,23.82,13.93,9.886793143161631,0.0,0.0,0.41,0.41
2020/08/15  10:00:00,23.88,14.28,9.605513826495445,0.0,0.0,0.37,0.37
2020/08/15  11:00:00,24.07,14.69,9.379812685608949,0.0,0.0,0.37,0.37
2020/08/15  12:00:00,24.11,15.19,8.922701511299218,0.0,0.0,0.37,0.37
2020/08/15  13:00:00,24.29,15.69,8.601656131795801,0.0,0.0,0.37,0.37
2020/08/15  14:00:00,24.56,16.13,8.42983476202793,0.0,0.0,0.37,0.37
2020/08/15  15:00:00,24.73,16.59,8.140426992071419,0.0,0.0,0.37,0.37
2020/08/15  16:00:00,24.85,17.03,7.81447467726116,0.0,0.0,0.37,0.37
2020/08/15  17:00:00,24.88,17.03,7.852067359458193,0.0,0.0,0.39,0.39
2020/08/15  18:00:00,24.46,16.67,7.798167072928557,0.0,0.0,0.4,0.4
2020/08/15  19:00:00,24.03,16.32,7.704241618490251,0.0,0.0,0.43,0.43
2020/08/15  20:00:00,23.74,15.79,7.945318144250624,0.0,0.0,0.73,0.73
2020/08/15  21:00:00,23.81,15.15,8.655863522740171,0.0,0.0,0.81,0.81
2020/08/15  22:00:00,24.15,14.49,9.656449433677803,0.0,0.0,0.7,0.7
2020/08/15  23:00:00,23.94,13.91,10.02712591251699,0.0,0.0,0.42,0.42
2020/08/15  23:59:59,23.71,13.35,10.358326923438439,0.0,0.0,0.33,0.33
2020/08/16  01:00:00,23.52,12.81,10.710587373920115,0.0,0.0,0.33,0.33
2020/08/16  02:00:00,23.34,12.31,11.030682166777519,0.0,0.0,0.33,0.33
2020/08/16  03:00:00,23.16,11.75,11.406674485478845,0.0,0.0,0.33,0.33
2020/08/16  04:00:00,22.97,11.21,11.764299627727485,0.0,0.0,0.33,0.33
2020/08/16  05:00:00,22.82,11.23,11.585899451575248,0.0,0.0,0.33,0.33
2020/08/16  06:00:00,22.8,11.63,11.16856658863691,0.0,0.0,0.46,0.46
2020/08/16  07:00:00,22.89,12.03,10.858395580106214,0.0,0.0,0.41,0.41
2020/08/16  08:00:00,23.33,13.19,10.137731972624886,0.0,0.0,0.44,0.44
2020/08/16  09:00:00,23.74,14.89,8.850359945326947,0.0,0.0,0.41,0.41
2020/08/16  10:00:00,24.14,16.59,7.543350791954346,0.0,0.0,0.37,0.37
2020/08/16  11:00:00,24.65,17.36,7.289684916570895,0.0,0.0,0.37,0.37
2020/08/16  12:00:00,24.94,17.46,7.480700490842139,0.0,0.0,0.37,0.37
2020/08/16  13:00:00,25.16,17.56,7.603980782109261,0.0,0.0,0.37,0.37
2020/08/16  14:00:00,25.36,17.72,7.645872049949244,0.0,0.0,0.37,0.37
2020/08/16  15:00:00,25.49,17.98,7.512825868525731,0.0,0.0,0.37,0.37
2020/08/16  16:00:00,25.58,18.22,7.360465849382347,0.0,0.0,0.37,0.37
2020/08/16  17:00:00,25.62,18.3,7.3164549531921175,0.0,0.0,0.39,0.39
2020/08/16  18:00:00,25.26,18.24,7.022535222871223,0.0,0.0,0.4,0.4
2020/08/16  19:00:00,24.91,18.2,6.706468517047604,0.0,0.0,0.43,0.43
2020/08/16  20:00:00,24.6,17.21,7.388092562842967,0.0,0.0,0.74,0.74
2020/08/16  21:00:00,24.44,15.57,8.872931755600767,0.0,0.0,0.81,0.81
2020/08/16  22:00:00,24.78,13.91,10.871308558219681,0.0,0.06,0.7,0.76
2020/08/16  23:00:00,24.53,13.08,11.442133917113079,0.0,0.0,0.42,0.42
2020/08/16  23:59:59,24.3,12.82,11.471060670341757,0.0,0.0,0.33,0.33
2020/08/17  01:00:00,24.1,12.58,11.520243854739892,0.0,0.0,0.33,0.33
2020/08/17  02:00:00,23.95,12.44,11.503503461976305,0.0,0.0,0.33,0.33
2020/08/17  03:00:00,23.8,12.28,11.516905134259488,0.0,0.0,0.33,0.33
2020/08/17  04:00:00,23.64,12.14,11.500027864606142,0.0,0.0,0.33,0.33
2020/08/17  05:00:00,23.49,12.04,11.443904832400403,0.0,0.0,0.33,0.33
2020/08/17  06:00:00,23.48,11.94,11.54121516791231,0.0,0.0,0.64,0.64
2020/08/17  07:00:00,23.39,11.84,11.54971964071652,0.0,0.0,0.47,0.47
2020/08/17  08:00:00,23.55,11.97,11.57882740854655,0.0,0.0,0.44,0.44
2020/08/17  09:00:00,24.13,12.28,11.853544387670718,0.0,0.0,0.41,0.41
2020/08/17  10:00:00,24.85,12.57,12.271315105899676,0.0,0.1,0.37,0.47
2020/08/17  11:00:00,25.38,13.46,11.924846887114459,0.0,0.28,0.37,0.65
2020/08/17  12:00:00,25.74,14.7,11.044566693392746,0.0,0.37,0.37,0.74
2020/08/17  13:00:00,26.01,15.96,10.050896110202622,0.0,0.01,0.37,0.38
2020/08/17  14:00:00,26.31,16.62,9.696422142052821,0.0,0.08,0.37,0.45
2020/08/17  15:00:00,26.43,16.76,9.67536199627708,0.0,0.01,0.37,0.38
2020/08/17  16:00:00,26.41,16.92,9.491276590769793,0.0,0.01,0.37,0.38
2020/08/17  17:00:00,26.31,16.82,9.48576512137356,0.0,0.01,0.39,0.4
2020/08/17  18:00:00,25.76,16.53,9.235003656118849,0.0,0.0,0.4,0.4
2020/08/17  19:00:00,25.21,16.23,8.985423918442883,0.0,0.0,0.47,0.47
2020/08/17  20:00:00,24.84,15.52,9.320173901312248,0.0,0.0,0.75,0.75
2020/08/17  21:00:00,25.28,14.52,10.761674119085885,0.0,0.21,0.81,1.02
2020/08/17  22:00:00,25.18,13.52,11.663682631540564,0.0,0.2,0.7,0.8999999999999999
2020/08/17  23:00:00,24.97,12.75,12.219002178237886,0.0,0.06,0.42,0.48
2020/08/17  23:59:59,24.76,12.15,12.608303782475636,0.0,0.0,0.33,0.33
2020/08/18  01:00:00,24.54,11.55,12.986686594047136,0.0,0.0,0.33,0.33
2020/08/18  02:00:00,24.31,10.95,13.36232187264087,0.0,0.0,0.33,0.33
2020/08/18  03:00:00,24.09,10.35,13.73574943473225,0.0,0.0,0.33,0.33
2020/08/18  04:00:00,23.86,9.75,14.105684364537325,0.0,0.0,0.33,0.33
2020/08/18  05:00:00,23.66,9.91,13.754618756697718,0.0,0.0,0.33,0.33
2020/08/18  06:00:00,23.64,10.55,13.086657494125678,0.0,0.0,0.46,0.46
2020/08/18  07:00:00,23.94,11.21,12.733923223709205,0.0,0.0,0.41,0.41
2020/08/18  08:00:00,24.72,12.38,12.346200344464592,0.0,0.05,0.44,0.49
2020/08/18  09:00:00,25.61,13.82,11.790166368081959,0.0,0.29,0.41,0.7
2020/08/18  10:00:00,26.31,15.28,11.03587774052646,0.0,0.21,0.37,0.58
2020/08/18  11:00:00,26.78,16.66,10.12278040992383,0.0,0.37,0.37,0.74
2020/08/18  12:00:00,26.99,17.96,9.034840811591145,0.0,0.69,0.37,1.06
2020/08/18  13:00:00,27.09,18.5,8.590580764148012,0.0,0.9,0.37,1.27
2020/08/18  14:00:00,27.18,18.85,8.327378689708482,0.0,1.06,0.37,1.4300000000000002
2020/08/18  15:00:00,27.21,19.45,7.7620345869204534,0.0,1.08,0.37,1.4500000000000002
2020/08/18  16:00:00,27.19,20.05,7.142176631629393,0.0,1.07,0.37,1.44
2020/08/18  17:00:00,27.12,19.95,7.1650164008386525,0.0,0.92,0.39,1.31
2020/08/18  18:00:00,26.98,19.29,7.690451943960031,0.0,0.34,0.4,0.74
2020/08/18  19:00:00,26.62,18.65,7.965802987886992,0.0,0.1,0.44,0.54
2020/08/18  20:00:00,26.34,17.93,8.403641804926597,0.0,0.03,0.74,0.77
2020/08/18  21:00:00,26.24,17.07,9.160494774759542,0.0,0.0,0.81,0.81
2020/08/18  22:00:00,25.88,16.23,9.648556594742256,0.0,0.0,0.7,0.7
2020/08/18  23:00:00,25.38,15.2,10.181899860002105,0.0,0.06,0.42,0.48
2020/08/18  23:59:59,25.62,13.94,11.68257317618143,0.0,0.19,0.33,0.52
2020/08/19  01:00:00,25.43,12.7,12.729447447262181,0.0,0.13,0.33,0.46
2020/08/19  02:00:00,25.23,11.97,13.268147934079765,0.0,0.08,0.33,0.41000000000000003
2020/08/19  03:00:00,25.05,11.51,13.542790530553903,0.0,0.03,0.33,0.36
2020/08/19  04:00:00,24.86,11.07,13.79586092104069,0.0,0.0,0.33,0.33
2020/08/19  05:00:00,24.69,11.43,13.26972765932042,0.0,0.0,0.33,0.33
2020/08/19  06:00:00,24.62,12.27,12.35396972067656,0.0,0.0,0.34,0.34
2020/08/19  07:00:00,24.8,13.12,11.677553374338867,0.0,0.04,0.41,0.44999999999999996
2020/08/19  08:00:00,25.27,14.32,10.954341021027567,0.0,0.17,0.44,0.61
2020/08/19  09:00:00,25.52,15.72,9.807627832594326,0.0,0.0,0.41,0.41
2020/08/19  10:00:00,26.31,17.12,9.195470620973698,0.0,0.05,0.37,0.42
2020/08/19  11:00:00,26.69,18.4,8.285275000313405,0.0,0.28,0.37,0.65
2020/08/19  12:00:00,26.83,19.54,7.283808585724671,0.0,0.51,0.37,0.88
2020/08/19  13:00:00,26.89,20.7,6.185361843314553,0.0,0.68,0.37,1.05
2020/08/19  14:00:00,26.97,21.55,5.417036738784098,0.0,0.88,0.37,1.25
2020/08/19  15:00:00,27.03,22.09,4.939178378736745,0.0,0.98,0.37,1.35
2020/08/19  16:00:00,27.04,22.65,4.390685485163445,0.0,1.09,0.37,1.46
2020/08/19  17:00:00,26.99,22.67,4.3264265025459245,0.0,1.07,0.39,1.46
2020/08/19  18:00:00,26.91,22.32,4.5843013633420995,0.0,0.75,0.4,1.15
2020/08/19  19:00:00,26.75,21.97,4.779899247347071,0.0,0.53,0.43,0.96
2020/08/19  20:00:00,26.56,21.1,5.455346381543226,0.0,0.41,0.73,1.14
2020/08/19  21:00:00,26.53,19.9,6.63425056957146,0.0,0.11,0.81,0.92
2020/08/19  22:00:00,26.22,18.7,7.524626696594339,0.0,0.02,0.7,0.72
2020/08/19  23:00:00,25.62,17.33,8.290185718387498,0.0,0.0,0.42,0.42
2020/08/19  23:59:59,24.89,15.88,9.00416502657544,0.0,0.0,0.33,0.33
2020/08/20  01:00:00,25.13,14.43,10.707793876485319,0.0,0.04,0.33,0.37
2020/08/20  02:00:00,25.28,13.74,11.533424746613797,0.0,0.05,0.33,0.38
2020/08/20  03:00:00,25.14,13.58,11.55930531940633,0.0,0.03,0.33,0.36
2020/08/20  04:00:00,25.01,13.44,11.566284307423693,0.0,0.0,0.33,0.33
2020/08/20  05:00:00,24.87,13.57,11.29959141022966,0.0,0.0,0.33,0.33
2020/08/20  06:00:00,24.83,13.82,11.010785611972308,0.0,0.0,0.34,0.34
2020/08/20  07:00:00,25.14,14.07,11.066720265994299,0.0,0.09,0.41,0.5
2020/08/20  08:00:00,25.2,15.31,9.890457294362259,0.0,0.07,0.44,0.51
2020/08/20  09:00:00,26.17,17.21,8.962653774515129,0.0,0.02,0.41,0.43
2020/08/20  10:00:00,26.91,19.11,7.800763498906736,0.0,0.66,0.37,1.03
2020/08/20  11:00:00,27.2,20.72,6.488157478180874,0.0,1.26,0.37,1.63
2020/08/20  12:00:00,27.33,22.06,5.273787288323156,0.0,1.55,0.37,1.92
2020/08/20  13:00:00,27.41,23.42,3.988929186347537,0.0,1.9,0.37,2.27
2020/08/20  14:00:00,27.47,24.18,3.2944756931678185,0.0,2.07,0.37,2.44
2020/08/20  15:00:00,27.48,24.48,3.007323404661843,0.0,2.11,0.37,2.48
2020/08/20  16:00:00,27.45,24.78,2.6737638476553656,0.0,2.04,0.37,2.41
2020/08/20  17:00:00,27.36,24.73,2.6394624740758275,0.0,1.89,0.39,2.28
2020/08/20  18:00:00,27.25,24.43,2.8200273796817896,0.0,1.7,0.4,2.1
2020/08/20  19:00:00,27.11,24.12,2.9809977912285603,0.0,1.5,0.43,1.93
2020/08/20  20:00:00,26.96,22.66,4.300576624781055,0.0,1.07,0.74,1.81
2020/08/20  21:00:00,26.83,20.3,6.53477653406091,0.0,0.48,0.81,1.29
2020/08/20  22:00:00,26.55,17.96,8.586993082516024,0.0,0.06,0.7,0.76
2020/08/20  23:00:00,25.88,16.48,9.40044636986348,0.0,0.03,0.42,0.44999999999999996
2020/08/20  23:59:59,25.22,15.57,9.641877209050122,0.0,0.0,0.33,0.33
2020/08/21  01:00:00,25.51,14.68,10.839847500004264,0.0,0.12,0.33,0.45
2020/08/21  02:00:00,25.62,13.95,11.669655960014541,0.0,0.18,0.33,0.51
2020/08/21  03:00:00,25.47,13.41,12.059295015819636,0.0,0.13,0.33,0.46
2020/08/21  04:00:00,25.31,12.85,12.456857780466601,0.0,0.09,0.33,0.42000000000000004
2020/08/21  05:00:00,25.16,12.89,12.270132292047304,0.0,0.06,0.33,0.39
2020/08/21  06:00:00,25.12,13.45,11.667875449070067,0.0,0.13,0.47,0.6
2020/08/21  07:00:00,25.41,13.99,11.416397317606947,0.0,0.18,0.41,0.59
2020/08/21  08:00:00,25.55,15.25,10.298702225853035,0.0,0.09,0.44,0.53
2020/08/21  09:00:00,26.47,17.05,9.418995885189219,0.0,0.13,0.41,0.54
2020/08/21  10:00:00,27.06,18.85,8.212727712829437,0.0,0.84,0.37,1.21
2020/08/21  11:00:00,27.34,20.36,6.980666293099258,0.0,1.41,0.37,1.7799999999999998
2020/08/21  12:00:00,27.45,21.6,5.845500627582528,0.0,1.71,0.37,2.08
2020/08/21  13:00:00,27.5,22.86,4.637177269206372,0.0,2.02,0.37,2.39
2020/08/21  14:00:00,27.54,23.69,3.846512648916697,0.0,2.23,0.37,2.6
2020/08/21  15:00:00,27.53,24.25,3.2834683598056777,0.0,2.26,0.37,2.63
2020/08/21  16:00:00,27.49,24.79,2.695737375731756,0.0,2.2,0.37,2.5700000000000003
2020/08/21  17:00:00,27.39,24.53,2.8579614219991747,0.0,2.03,0.39,2.42
2020/08/21  18:00:00,27.26,23.68,3.585435137965387,0.0,1.79,0.4,2.19
2020/08/21  19:00:00,27.11,22.83,4.277428575860583,0.0,1.25,0.43,1.68
2020/08/21  20:00:00,26.95,21.74,5.206045472905579,0.0,0.88,0.74,1.62
2020/08/21  21:00:00,26.84,20.44,6.399674753212167,0.0,0.55,0.81,1.36
2020/08/21  22:00:00,26.66,19.14,7.5149734260191074,0.0,0.12,0.7,0.82
2020/08/21  23:00:00,26.14,18.25,7.893797441153552,0.0,0.04,0.42,0.45999999999999996
2020/08/21  23:59:59,25.61,17.59,8.017316296957791,0.0,0.02,0.33,0.35000000000000003
2020/08/22  01:00:00,25.22,16.95,8.270310060893255,0.0,0.0,0.33,0.33
2020/08/22  02:00:00,24.79,16.12,8.668825751660417,0.0,0.0,0.33,0.33
2020/08/22  03:00:00,24.54,15.12,9.427384989941968,0.0,0.0,0.33,0.33
2020/08/22  04:00:00,25.1,14.12,10.98226040879255,0.0,0.04,0.33,0.37
2020/08/22  05:00:00,25.02,13.82,11.203902961268595,0.0,0.01,0.33,0.34
2020/08/22  06:00:00,24.97,14.07,10.892551587638089,0.0,0.11,0.5,0.61
2020/08/22  07:00:00,25.06,14.32,10.739859712064076,0.0,0.08,0.41,0.49
2020/08/22  08:00:00,25.03,15.22,9.812450544171872,0.0,0.06,0.44,0.5
2020/08/22  09:00:00,25.84,16.68,9.160358197430366,0.0,0.0,0.41,0.41
2020/08/22  10:00:00,26.72,18.12,8.59891465951015,0.0,0.4,0.37,0.77
2020/08/22  11:00:00,26.99,18.58,8.408280818472747,0.0,0.8,0.37,1.17
2020/08/22  12:00:00,27.04,18.32,8.716590891996255,0.0,0.79,0.37,1.1600000000000001
2020/08/22  13:00:00,26.94,18.08,8.861518271095061,0.0,0.57,0.37,0.94
2020/08/22  14:00:00,26.9,18.12,8.7833556760438,0.0,0.51,0.37,0.88
2020/08/22  15:00:00,26.88,18.32,8.567515890929453,0.0,0.4,0.37,0.77
2020/08/22  16:00:00,26.86,18.52,8.34770150211494,0.0,0.38,0.37,0.75
2020/08/22  17:00:00,26.81,18.37,8.439420162133725,0.0,0.27,0.39,0.66
2020/08/22  18:00:00,26.48,18.03,8.455213890964046,0.0,0.08,0.4,0.48000000000000004
2020/08/22  19:00:00,26.07,17.67,8.399984034460928,0.0,0.04,0.51,0.55
2020/08/22  20:00:00,25.83,17.21,8.617589155153262,0.0,0.01,0.78,0.79
2020/08/22  21:00:00,25.81,17.0,8.805075322121443,0.0,0.0,0.81,0.81
2020/08/22  22:00:00,25.59,17.0,8.58899106860514,0.0,0.0,0.7,0.7
2020/08/22  23:00:00,25.09,16.94,8.151428610066144,0.0,0.0,0.42,0.42
2020/08/22  23:59:59,24.61,16.84,7.766870822213733,0.0,0.0,0.33,0.33
2020/08/23  01:00:00,24.29,16.74,7.549614763704607,0.0,0.0,0.33,0.33
2020/08/23  02:00:00,24.0,16.64,7.361175225464024,0.0,0.0,0.33,0.33
2020/08/23  03:00:00,23.73,16.54,7.188112729685912,0.0,0.0,0.33,0.33
2020/08/23  04:00:00,23.47,16.44,7.026472975018301,0.0,0.0,0.33,0.33
2020/08/23  05:00:00,23.26,16.23,7.035900695516151,0.0,0.0,0.33,0.33
2020/08/23  06:00:00,22.97,15.93,7.048216123962639,0.0,0.0,0.55,0.55
2020/08/23  07:00:00,22.71,15.62,7.081882927078208,0.0,0.0,0.41,0.41
2020/08/23  08:00:00,23.21,16.08,7.124407978163312,0.0,0.0,0.44,0.44
2020/08/23  09:00:00,24.3,17.03,7.275324671848864,0.0,0.0,0.41,0.41
2020/08/23  10:00:00,25.4,17.98,7.418908804333885,0.0,0.0,0.37,0.37
2020/08/23  11:00:00,26.18,19.16,7.020718435890608,0.0,0.07,0.37,0.44
2020/08/23  12:00:00,26.54,20.46,6.080056720945645,0.0,0.39,0.37,0.76
2020/08/23  13:00:00,26.72,21.76,4.966376087137984,0.0,0.74,0.37,1.1099999999999999
2020/08/23  14:00:00,26.85,22.59,4.2626610005129315,0.0,0.96,0.37,1.33
2020/08/23  15:00:00,26.9,23.09,3.8093501599419177,0.0,1.15,0.37,1.52
2020/08/23  16:00:00,26.88,23.59,3.2894619987336142,0.0,1.15,0.37,1.52
2020/08/23  17:00:00,26.85,23.33,3.5156890428071286,0.0,1.06,0.39,1.4500000000000002
2020/08/23  18:00:00,26.78,22.59,4.184770097446442,0.0,0.59,0.4,0.99
2020/08/23  19:00:00,26.59,21.83,4.758010845571587,0.0,0.36,0.44,0.8
2020/08/23  20:00:00,26.41,21.03,5.379560356064545,0.0,0.28,0.76,1.04
2020/08/23  21:00:00,26.42,20.23,6.184717423855133,0.0,0.06,0.81,0.8700000000000001
2020/08/23  22:00:00,26.17,19.49,6.6746805315902655,0.0,0.01,0.7,0.71
2020/08/23  23:00:00,25.69,18.73,6.95555616114348,0.0,0.0,0.42,0.42
2020/08/23  23:59:59,25.15,17.93,7.219429641898984,0.0,0.0,0.33,0.33
2020/08/24  01:00:00,24.74,17.13,7.605506471186686,0.0,0.0,0.33,0.33
2020/08/24  02:00:00,24.38,16.68,7.6943147093635496,0.0,0.0,0.33,0.33
2020/08/24  03:00:00,24.06,16.43,7.633738132243092,0.0,0.0,0.33,0.33
2020/08/24  04:00:00,23.75,16.18,7.567953596612412,0.0,0.0,0.33,0.33
2020/08/24  05:00:00,23.55,16.16,7.392425792099711,0.0,0.0,0.33,0.33
2020/08/24  06:00:00,23.32,16.26,7.0654790333288915,0.0,0.0,0.6,0.6
2020/08/24  07:00:00,23.09,16.36,6.732430281194301,0.0,0.0,0.41,0.41
2020/08/24  08:00:00,23.66,17.33,6.3313507742874116,0.0,0.0,0.44,0.44
2020/08/24  09:00:00,24.82,18.41,6.411208245863271,0.0,0.0,0.41,0.41
2020/08/24  10:00:00,25.92,19.11,6.81218489012527,0.0,0.02,0.37,0.39
2020/08/24  11:00:00,26.49,19.52,6.975718982541739,0.0,0.26,0.37,0.63
2020/08/24  12:00:00,26.73,19.66,7.0759346943770325,0.0,0.48,0.37,0.85
2020/08/24  13:00:00,26.86,19.82,7.044582730196094,0.0,0.68,0.37,1.05
