Date/Time,Electricity:Facility [J](TimeStep),InteriorEquipment:Electricity [J](TimeStep),InteriorLights:Electricity [J](TimeStep),DistrictCooling:Facility [J](TimeStep),DistrictHeating:Facility [J](TimeStep),Carbon Equivalent:Facility [kg](TimeStep) 
 01/16  10:15:00,496123.3344555046,281779.4080924739,214343.92636303069,0.0,1418064.3135881953,0.0 
 01/16  10:30:00,479310.61769945666,281779.4080924739,197531.2096069827,0.0,1419562.5982075879,0.0 
 01/16  10:45:00,468294.2968715126,281779.4080924739,186514.88877903869,0.0,1418372.7235135199,0.0 
 01/16  11:00:00,457085.62762253746,281779.4080924739,175306.2195300635,0.0,1416802.682791257,0.0 
 01/16  11:15:00,445836.6947416805,281779.4080924739,164057.2866492066,0.0,1417684.1255149805,0.0 
 01/16  11:30:00,434381.75336778486,281779.4080924739,152602.3452753109,0.0,1418200.677746913,0.0 
 01/16  11:45:00,431904.33938701587,281779.4080924739,150124.9312945419,0.0,1415341.8060515733,0.0 
 01/16  12:00:00,429235.6947403312,281779.4080924739,147456.2866478573,0.0,1412035.4139629454,0.0 
 01/16  12:15:00,426580.919571595,281779.4080924739,144801.51147912109,0.0,1407734.5539445384,0.0 
 01/16  12:30:00,423764.6418563597,281779.4080924739,141985.23376388584,0.0,1403218.5863700219,0.0 
 01/16  12:45:00,447671.77483251548,281779.4080924739,165892.3667400415,0.0,1389248.757184894,0.0 
 01/16  13:00:00,470607.2807703055,281779.4080924739,188827.87267783154,0.0,1375593.261153665,0.0 
 01/16  13:15:00,490978.2676357256,281779.4080924739,209198.85954325167,0.0,1354896.401713401,0.0 
 01/16  13:30:00,511653.60312857929,281779.4080924739,229874.19503610538,0.0,1334037.3275658084,0.0 
 01/16  13:45:00,504449.9955028616,281779.4080924739,222670.58741038768,0.0,1322271.5025322634,0.0 
 01/16  14:00:00,497520.75803098196,281779.4080924739,215741.34993850799,0.0,1310437.354745268,0.0 
 01/16  14:15:00,489408.3552255552,281779.4080924739,207628.9471330813,0.0,1308502.5373008599,0.0 
 01/16  14:30:00,480812.3400857298,281779.4080924739,199032.93199325587,0.0,1306812.6537430487,0.0 
 01/16  14:45:00,500224.95821702489,281779.4080924739,218445.5501245509,0.0,1295914.667983793,0.0 
 01/16  15:00:00,519364.34165624456,281779.4080924739,237584.9335637706,0.0,1285420.2736192244,0.0 
 01/16  15:15:00,550785.101536782,281779.4080924739,269005.69344430809,0.0,1272987.1888776883,0.0 
 01/16  15:30:00,572771.4571214994,281779.4080924739,290992.0490290254,0.0,1265713.5315595484,0.0 
 01/16  15:45:00,588665.4580924739,281779.4080924739,306886.05,0.0,1262998.7893766715,0.0 
 01/16  16:00:00,588665.4580924739,281779.4080924739,306886.05,0.0,1264660.7075176528,0.0 
 01/16  16:15:00,588665.4580924739,281779.4080924739,306886.05,0.0,1264761.3537486336,0.0 
 01/16  16:30:00,588665.4580924739,281779.4080924739,306886.05,0.0,1265227.1886393605,0.0 
 01/16  16:45:00,588665.4580924739,281779.4080924739,306886.05,0.0,1265936.4624677804,0.0 
 01/16  17:00:00,588665.4580924739,281779.4080924739,306886.05,0.0,1266724.3104978707,0.0 
 01/16  17:15:00,640656.7795104929,333770.729510493,306886.05,0.0,1225138.2773368578,0.0 
 01/16  17:30:00,640656.7795104929,333770.729510493,306886.05,0.0,1225208.248645579,0.0 
 01/16  17:45:00,640656.7795104929,333770.729510493,306886.05,0.0,1225209.0489422163,0.0 
 01/16  18:00:00,640656.7795104929,333770.729510493,306886.05,0.0,1224992.130671992,0.0 
 01/16  18:15:00,712289.250928512,385762.050928512,326527.2,0.0,1166483.2672645697,0.0 
 01/16  18:30:00,712289.250928512,385762.050928512,326527.2,0.0,1160266.0457161307,0.0 
 01/16  18:45:00,712289.250928512,385762.050928512,326527.2,0.0,1154343.4176539439,0.0 
 01/16  19:00:00,712289.250928512,385762.050928512,326527.2,0.0,1148458.9479613784,0.0 
 01/16  19:15:00,777477.3525819811,437751.6525819809,339725.7,0.0,1105230.3170350523,0.0 
 01/16  19:30:00,777477.3525819811,437751.6525819809,339725.7,0.0,1107718.1063248988,0.0 
 01/16  19:45:00,777477.3525819811,437751.6525819809,339725.7,0.0,1110759.3446937567,0.0 
 01/16  20:00:00,777477.3525819811,437751.6525819809,339725.7,0.0,1114143.5211316832,0.0 
 01/16  20:15:00,829468.674,489742.97399999995,339725.7,0.0,1081974.0895520142,0.0 
 01/16  20:30:00,829468.674,489742.97399999995,339725.7,0.0,1092025.9465935212,0.0 
 01/16  20:45:00,829468.674,489742.97399999995,339725.7,0.0,1102585.6574468315,0.0 
 01/16  21:00:00,829468.674,489742.97399999995,339725.7,0.0,1113532.8654045936,0.0 
 01/16  21:15:00,829468.674,489742.97399999995,339725.7,0.0,1124911.773133688,0.0 
 01/16  21:30:00,829468.674,489742.97399999995,339725.7,0.0,1140748.8061929795,0.0 
 01/16  21:45:00,829468.674,489742.97399999995,339725.7,0.0,1156993.7070923846,0.0 
 01/16  22:00:00,829468.674,489742.97399999995,339725.7,0.0,1173611.8683092897,0.0 
 01/16  22:15:00,696458.992581981,437751.6525819809,258707.34,0.0,1259773.7285254715,0.0 
 01/16  22:30:00,696458.992581981,437751.6525819809,258707.34,0.0,1269226.5817511227,0.0 
 01/16  22:45:00,696458.992581981,437751.6525819809,258707.34,0.0,1277970.3132540356,0.0 
 01/16  23:00:00,696458.992581981,437751.6525819809,258707.34,0.0,1286585.7196294387,0.0 
 01/16  23:15:00,395147.93951049298,333770.729510493,61377.21,0.0,1464002.6125155157,0.0 
 01/16  23:30:00,395147.93951049298,333770.729510493,61377.21,0.0,1469688.754284778,0.0 
 01/16  23:45:00,395147.93951049298,333770.729510493,61377.21,0.0,1473293.378310827,0.0 
 01/16  24:00:00,395147.93951049298,333770.729510493,61377.21,0.0,1476206.0466709538,0.0 
 01/17  00:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1557125.2750240502,0.0 
 01/17  00:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1570716.925295237,0.0 
 01/17  00:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1583446.586571862,0.0 
 01/17  01:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1595780.3154315954,0.0 
 01/17  01:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1606886.4415771939,0.0 
 01/17  01:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1617690.4296581199,0.0 
 01/17  01:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1628235.5326622315,0.0 
 01/17  02:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1638558.0128120827,0.0 
 01/17  02:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1635576.0745848844,0.0 
 01/17  02:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1632368.5762464649,0.0 
 01/17  02:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1628894.1846953936,0.0 
 01/17  03:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1625167.9563650178,0.0 
 01/17  03:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1631175.4650586658,0.0 
 01/17  03:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1636911.5175998845,0.0 
 01/17  03:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1642602.6000043457,0.0 
 01/17  04:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1648243.9089324675,0.0 
 01/17  04:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1662301.0516013606,0.0 
 01/17  04:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1676358.7462246807,0.0 
 01/17  04:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1690387.5462731296,0.0 
 01/17  05:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1704330.8481182145,0.0 
 01/17  05:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1702389.6720986204,0.0 
 01/17  05:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1696890.9153238198,0.0 
 01/17  05:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1691093.604732275,0.0 
 01/17  06:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1685050.0530344584,0.0 
 01/17  06:15:00,608306.608092474,281779.4080924739,326527.2,0.0,1545600.314475942,0.0 
 01/17  06:30:00,608306.608092474,281779.4080924739,326527.2,0.0,1539288.0925144128,0.0 
 01/17  06:45:00,608306.608092474,281779.4080924739,326527.2,0.0,1535422.645626094,0.0 
 01/17  07:00:00,608306.608092474,281779.4080924739,326527.2,0.0,1532450.0316941376,0.0 
 01/17  07:15:00,778281.750928512,385762.050928512,392519.7,0.0,1406732.235224774,0.0 
 01/17  07:30:00,778281.750928512,385762.050928512,392519.7,0.0,1395241.206250982,0.0 
 01/17  07:45:00,778281.750928512,385762.050928512,392519.7,0.0,1385031.7182019074,0.0 
 01/17  08:00:00,778281.750928512,385762.050928512,392519.7,0.0,1375442.9521346833,0.0 
 01/17  08:15:00,882262.674,489742.97399999995,392519.7,0.0,1276180.616630358,0.0 
 01/17  08:30:00,882262.674,489742.97399999995,392519.7,0.0,1260221.7494985439,0.0 
 01/17  08:45:00,882262.674,489742.97399999995,392519.7,0.0,1244883.5916040792,0.0 
 01/17  09:00:00,882262.674,489742.97399999995,392519.7,0.0,1229962.6221082269,0.0 
 01/17  09:15:00,758726.8297397395,385762.050928512,372964.7788112276,0.0,1305452.271479432,0.0 
 01/17  09:30:00,726345.1183030169,385762.050928512,340583.06737450507,0.0,1310805.091584187,0.0 
 01/17  09:45:00,677051.1640377772,385762.050928512,291289.1131092654,0.0,1323789.9972045287,0.0 
 01/17  10:00:00,618337.7569119062,385762.050928512,232575.7059833943,0.0,1341858.409641687,0.0 
 01/17  10:15:00,484347.8120965977,281779.4080924739,202568.4040041238,0.0,1428930.0714082756,0.0 
 01/17  10:30:00,467428.07464998189,281779.4080924739,185648.66655750798,0.0,1427533.1568459369,0.0 
 01/17  10:45:00,477439.6298811174,281779.4080924739,195660.22178864346,0.0,1416009.5133816805,0.0 
 01/17  11:00:00,486854.6531806262,281779.4080924739,205075.2450881523,0.0,1403914.5254776863,0.0 
 01/17  11:15:00,493961.2614533149,281779.4080924739,212181.853360841,0.0,1396310.468228946,0.0 
 01/17  11:30:00,501115.1413249113,281779.4080924739,219335.7332324374,0.0,1388201.8689738136,0.0 
 01/17  11:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,1338517.527390928,0.0 
 01/17  12:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,1235537.4337111465,0.0 
 01/17  12:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,1101001.5730950507,0.0 
 01/17  12:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,955625.293076117,0.0 
 01/17  12:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,872767.1150642217,0.0 
 01/17  13:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,797030.6067441008,0.0 
 01/17  13:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,718205.673583094,0.0 
 01/17  13:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,697832.4381036495,0.0 
 01/17  13:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,685471.9813654723,0.0 
 01/17  14:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,676093.3605224531,0.0 
 01/17  14:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,734934.9776045106,0.0 
 01/17  14:30:00,533860.5471492736,281779.4080924739,252081.13905679959,0.0,728295.5263417526,0.0 
 01/17  14:45:00,542138.1975202769,281779.4080924739,260358.78942780288,0.0,741127.0483892958,0.0 
 01/17  15:00:00,550436.0168855462,281779.4080924739,268656.60879307219,0.0,756575.681024446,0.0 
 01/17  15:15:00,566215.8845811352,281779.4080924739,284436.47648866128,0.0,775756.9291089049,0.0 
 01/17  15:30:00,577826.5911927171,281779.4080924739,296047.1831002431,0.0,797526.7257465164,0.0 
 01/17  15:45:00,588665.4580924739,281779.4080924739,306886.05,0.0,820663.8373209739,0.0 
 01/17  16:00:00,588665.4580924739,281779.4080924739,306886.05,0.0,846324.2050290206,0.0 
 01/17  16:15:00,588665.4580924739,281779.4080924739,306886.05,0.0,878719.175394542,0.0 
 01/17  16:30:00,588665.4580924739,281779.4080924739,306886.05,0.0,910829.625206722,0.0 
 01/17  16:45:00,588665.4580924739,281779.4080924739,306886.05,0.0,942646.8126052364,0.0 
 01/17  17:00:00,588665.4580924739,281779.4080924739,306886.05,0.0,974092.9519213215,0.0 
 01/17  17:15:00,640656.7795104929,333770.729510493,306886.05,0.0,950382.4144957506,0.0 
 01/17  17:30:00,640656.7795104929,333770.729510493,306886.05,0.0,968074.7939824828,0.0 
 01/17  17:45:00,640656.7795104929,333770.729510493,306886.05,0.0,985426.7636933341,0.0 
 01/17  18:00:00,640656.7795104929,333770.729510493,306886.05,0.0,1002288.0827880749,0.0 
 01/17  18:15:00,712289.250928512,385762.050928512,326527.2,0.0,969260.7195187038,0.0 
 01/17  18:30:00,712289.250928512,385762.050928512,326527.2,0.0,988510.9589425856,0.0 
 01/17  18:45:00,712289.250928512,385762.050928512,326527.2,0.0,1007927.9092561939,0.0 
 01/17  19:00:00,712289.250928512,385762.050928512,326527.2,0.0,1027270.5135427148,0.0 
 01/17  19:15:00,777477.3525819811,437751.6525819809,339725.7,0.0,993517.3760610302,0.0 
 01/17  19:30:00,777477.3525819811,437751.6525819809,339725.7,0.0,1004543.0838003806,0.0 
 01/17  19:45:00,777477.3525819811,437751.6525819809,339725.7,0.0,1015658.5859638943,0.0 
 01/17  20:00:00,777477.3525819811,437751.6525819809,339725.7,0.0,1026648.0846169649,0.0 
 01/17  20:15:00,829468.674,489742.97399999995,339725.7,0.0,983363.7015342091,0.0 
 01/17  20:30:00,829468.674,489742.97399999995,339725.7,0.0,981648.577339892,0.0 
 01/17  20:45:00,829468.674,489742.97399999995,339725.7,0.0,979790.9886737646,0.0 
 01/17  21:00:00,829468.674,489742.97399999995,339725.7,0.0,977745.9516788304,0.0 
 01/17  21:15:00,829468.674,489742.97399999995,339725.7,0.0,968017.1579793325,0.0 
 01/17  21:30:00,829468.674,489742.97399999995,339725.7,0.0,962419.1413247399,0.0 
 01/17  21:45:00,829468.674,489742.97399999995,339725.7,0.0,956636.5307914965,0.0 
 01/17  22:00:00,829468.674,489742.97399999995,339725.7,0.0,950621.7347384432,0.0 
 01/17  22:15:00,696458.992581981,437751.6525819809,258707.34,0.0,1034491.6488024462,0.0 
 01/17  22:30:00,696458.992581981,437751.6525819809,258707.34,0.0,1041731.7435335566,0.0 
 01/17  22:45:00,696458.992581981,437751.6525819809,258707.34,0.0,1048029.4067718273,0.0 
 01/17  23:00:00,696458.992581981,437751.6525819809,258707.34,0.0,1054222.1851033334,0.0 
 01/17  23:15:00,395147.93951049298,333770.729510493,61377.21,0.0,1230670.1485443065,0.0 
 01/17  23:30:00,395147.93951049298,333770.729510493,61377.21,0.0,1236497.7911303133,0.0 
 01/17  23:45:00,395147.93951049298,333770.729510493,61377.21,0.0,1240685.1878762134,0.0 
 01/17  24:00:00,395147.93951049298,333770.729510493,61377.21,0.0,1244093.61131078,0.0 
 01/18  00:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1312645.4955819534,0.0 
 01/18  00:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1314307.6914680619,0.0 
 01/18  00:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1314914.0250765859,0.0 
 01/18  01:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1314927.1887986793,0.0 
 01/18  01:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1339892.4086269127,0.0 
 01/18  01:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1364343.499717163,0.0 
 01/18  01:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1388628.4228859116,0.0 
 01/18  02:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1412797.4433832593,0.0 
 01/18  02:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1410624.3556288933,0.0 
 01/18  02:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1408542.8139444069,0.0 
 01/18  02:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1406166.6779586906,0.0 
 01/18  03:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1403505.1573164794,0.0 
 01/18  03:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1396818.71861564,0.0 
 01/18  03:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1389828.9947131479,0.0 
 01/18  03:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1382484.005288619,0.0 
 01/18  04:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1374753.121568939,0.0 
 01/18  04:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1378915.6720726717,0.0 
 01/18  04:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1382815.154090887,0.0 
 01/18  04:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1386512.5372721819,0.0 
 01/18  05:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1390069.5195210826,0.0 
 01/18  05:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1405142.736372095,0.0 
 01/18  05:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1416566.5730952393,0.0 
 01/18  05:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1427999.4824312768,0.0 
 01/18  06:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1439523.271493294,0.0 
 01/18  06:15:00,608306.608092474,281779.4080924739,326527.2,0.0,1315243.112877504,0.0 
 01/18  06:30:00,608306.608092474,281779.4080924739,326527.2,0.0,1324251.3247065165,0.0 
 01/18  06:45:00,608306.608092474,281779.4080924739,326527.2,0.0,1336097.4604548347,0.0 
 01/18  07:00:00,608306.608092474,281779.4080924739,326527.2,0.0,1348815.7244145713,0.0 
 01/18  07:15:00,778281.750928512,385762.050928512,392519.7,0.0,1238298.1615355605,0.0 
 01/18  07:30:00,778281.750928512,385762.050928512,392519.7,0.0,1241789.1978148414,0.0 
 01/18  07:45:00,778281.750928512,385762.050928512,392519.7,0.0,1246538.5784498589,0.0 
 01/18  08:00:00,778281.750928512,385762.050928512,392519.7,0.0,1251828.7690234758,0.0 
 01/18  08:15:00,882262.674,489742.97399999995,392519.7,0.0,1158612.5299491767,0.0 
 01/18  08:30:00,882262.674,489742.97399999995,392519.7,0.0,1148435.876443021,0.0 
 01/18  08:45:00,882262.674,489742.97399999995,392519.7,0.0,1138664.6911618037,0.0 
 01/18  09:00:00,882262.674,489742.97399999995,392519.7,0.0,1129039.2517807368,0.0 
 01/18  09:15:00,758764.8065796493,385762.050928512,373002.75565113747,0.0,1205981.1817167495,0.0 
 01/18  09:30:00,726407.3256210585,385762.050928512,340645.2746925466,0.0,1212373.0294355504,0.0 
 01/18  09:45:00,425014.020928512,385762.050928512,39251.97,0.0,1175136.281563458,0.0 
 01/18  10:00:00,425014.020928512,385762.050928512,39251.97,0.0,1020092.079247355,0.0 
 01/18  10:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,943881.9996677869,0.0 
 01/18  10:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,788192.4974503783,0.0 
 01/18  10:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,780789.7526827556,0.0 
 01/18  11:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,817888.9731657514,0.0 
 01/18  11:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,890549.5017398072,0.0 
 01/18  11:30:00,500951.4476929657,281779.4080924739,219172.0396004918,0.0,912560.345331778,0.0 
 01/18  11:45:00,498090.55876880986,281779.4080924739,216311.1506763359,0.0,924476.0746075853,0.0 
 01/18  12:00:00,495317.4674124623,281779.4080924739,213538.0593199884,0.0,929053.6353247173,0.0 
 01/18  12:15:00,492640.6619286043,281779.4080924739,210861.2538361304,0.0,915257.933026074,0.0 
 01/18  12:30:00,490060.6457429529,281779.4080924739,208281.23765047897,0.0,900777.0829870536,0.0 
 01/18  12:45:00,492678.1644366174,281779.4080924739,210898.75634414349,0.0,884464.6266896015,0.0 
 01/18  13:00:00,495390.9619241154,281779.4080924739,213611.5538316415,0.0,867502.2231879341,0.0 
 01/18  13:15:00,498189.62902010799,281779.4080924739,216410.220927634,0.0,845542.0443721719,0.0 
 01/18  13:30:00,501076.41884942256,281779.4080924739,219297.01075694865,0.0,822763.0862558188,0.0 
 01/18  13:45:00,493941.79484299678,281779.4080924739,212162.38675052284,0.0,802432.7252633763,0.0 
 01/18  14:00:00,486884.25301646997,281779.4080924739,205104.84492399606,0.0,781131.0119465008,0.0 
 01/18  14:15:00,478303.05533026109,281779.4080924739,196523.6472377871,0.0,794522.7518319473,0.0 
 01/18  14:30:00,469663.02214624299,281779.4080924739,187883.614053769,0.0,807385.8737225138,0.0 
 01/18  14:45:00,489204.2281189224,281779.4080924739,207424.82002644844,0.0,810295.1582452509,0.0 
 01/18  15:00:00,508469.43345212939,281779.4080924739,226690.02535965545,0.0,813026.8545797698,0.0 
 01/18  15:15:00,542654.9217866049,281779.4080924739,260875.51369413088,0.0,811648.1094992592,0.0 
 01/18  15:30:00,567384.4570120759,281779.4080924739,285605.048919602,0.0,815116.0641820418,0.0 
 01/18  15:45:00,580674.7917463353,281779.4080924739,298895.38365386138,0.0,822425.056380563,0.0 
 01/18  16:00:00,588665.4580924739,281779.4080924739,306886.05,0.0,834113.6910810662,0.0 
 01/18  16:15:00,588665.4580924739,281779.4080924739,306886.05,0.0,843853.8439952745,0.0 
 01/18  16:30:00,588665.4580924739,281779.4080924739,306886.05,0.0,853603.4184760866,0.0 
 01/18  16:45:00,588665.4580924739,281779.4080924739,306886.05,0.0,863472.3937247397,0.0 
 01/18  17:00:00,588665.4580924739,281779.4080924739,306886.05,0.0,873413.9190754424,0.0 
 01/18  17:15:00,640656.7795104929,333770.729510493,306886.05,0.0,849453.0063708711,0.0 
 01/18  17:30:00,640656.7795104929,333770.729510493,306886.05,0.0,867668.8388712769,0.0 
 01/18  17:45:00,640656.7795104929,333770.729510493,306886.05,0.0,886266.5166225679,0.0 
 01/18  18:00:00,640656.7795104929,333770.729510493,306886.05,0.0,905093.0711469406,0.0 
 01/18  18:15:00,712289.250928512,385762.050928512,326527.2,0.0,857457.3456367673,0.0 
 01/18  18:30:00,712289.250928512,385762.050928512,326527.2,0.0,862589.6540876338,0.0 
 01/18  18:45:00,712289.250928512,385762.050928512,326527.2,0.0,867946.3889888248,0.0 
 01/18  19:00:00,712289.250928512,385762.050928512,326527.2,0.0,873408.8318070786,0.0 
 01/18  19:15:00,777477.3525819811,437751.6525819809,339725.7,0.0,831303.21498845,0.0 
 01/18  19:30:00,777477.3525819811,437751.6525819809,339725.7,0.0,834855.4136651717,0.0 
 01/18  19:45:00,777477.3525819811,437751.6525819809,339725.7,0.0,838704.7280378641,0.0 
 01/18  20:00:00,777477.3525819811,437751.6525819809,339725.7,0.0,842627.3681663624,0.0 
 01/18  20:15:00,829468.674,489742.97399999995,339725.7,0.0,806272.3667280274,0.0 
 01/18  20:30:00,829468.674,489742.97399999995,339725.7,0.0,811844.2630170111,0.0 
 01/18  20:45:00,829468.674,489742.97399999995,339725.7,0.0,817609.1981702797,0.0 
 01/18  21:00:00,829468.674,489742.97399999995,339725.7,0.0,823458.1026477463,0.0 
 01/18  21:15:00,829468.674,489742.97399999995,339725.7,0.0,827790.1727541215,0.0 
 01/18  21:30:00,829468.674,489742.97399999995,339725.7,0.0,835643.9490299462,0.0 
 01/18  21:45:00,829468.674,489742.97399999995,339725.7,0.0,843556.921962803,0.0 
 01/18  22:00:00,829468.674,489742.97399999995,339725.7,0.0,851537.6848872893,0.0 
 01/18  22:15:00,696458.992581981,437751.6525819809,258707.34,0.0,932671.1600132018,0.0 
 01/18  22:30:00,696458.992581981,437751.6525819809,258707.34,0.0,937434.4032386886,0.0 
 01/18  22:45:00,696458.992581981,437751.6525819809,258707.34,0.0,941622.1610038475,0.0 
 01/18  23:00:00,696458.992581981,437751.6525819809,258707.34,0.0,945539.4869022234,0.0 
 01/18  23:15:00,395147.93951049298,333770.729510493,61377.21,0.0,1121437.7192773717,0.0 
 01/18  23:30:00,395147.93951049298,333770.729510493,61377.21,0.0,1127471.7823891065,0.0 
 01/18  23:45:00,395147.93951049298,333770.729510493,61377.21,0.0,1131660.5542780285,0.0 
 01/18  24:00:00,395147.93951049298,333770.729510493,61377.21,0.0,1135221.567306365,0.0 
 01/19  00:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1213533.2629639039,0.0 
 01/19  00:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1225677.027376919,0.0 
 01/19  00:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1236954.9618091535,0.0 
 01/19  01:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1247807.729331009,0.0 
 01/19  01:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1265396.5558286929,0.0 
 01/19  01:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1282855.892708633,0.0 
 01/19  01:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1300221.9961263384,0.0 
 01/19  02:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1317517.0720140462,0.0 
 01/19  02:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1333106.602774439,0.0 
 01/19  02:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1348543.5788448395,0.0 
 01/19  02:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1363866.804544328,0.0 
 01/19  03:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1379091.100227909,0.0 
 01/19  03:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1390428.8185771909,0.0 
 01/19  03:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1401680.2942780667,0.0 
 01/19  03:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1412845.166998209,0.0 
 01/19  04:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1423926.1262766703,0.0 
 01/19  04:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1425262.795381505,0.0 
 01/19  04:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1426402.674047201,0.0 
 01/19  04:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1427321.6876617464,0.0 
 01/19  05:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1427999.4424060966,0.0 
 01/19  05:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1431665.9896561674,0.0 
 01/19  05:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1431668.4326849026,0.0 
 01/19  05:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1431348.1360698592,0.0 
 01/19  06:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1430787.2115624622,0.0 
 01/19  06:15:00,608306.608092474,281779.4080924739,326527.2,0.0,1292753.800110885,0.0 
 01/19  06:30:00,608306.608092474,281779.4080924739,326527.2,0.0,1287663.205544821,0.0 
 01/19  06:45:00,608306.608092474,281779.4080924739,326527.2,0.0,1284802.6235111005,0.0 
 01/19  07:00:00,608306.608092474,281779.4080924739,326527.2,0.0,1282631.1674635022,0.0 
 01/19  07:15:00,778281.750928512,385762.050928512,392519.7,0.0,1154127.1209676527,0.0 
 01/19  07:30:00,778281.750928512,385762.050928512,392519.7,0.0,1139323.7937885249,0.0 
 01/19  07:45:00,778281.750928512,385762.050928512,392519.7,0.0,1125588.3543028697,0.0 
 01/19  08:00:00,778281.750928512,385762.050928512,392519.7,0.0,1112286.1455366719,0.0 
 01/19  08:15:00,882262.674,489742.97399999995,392519.7,0.0,1020620.4370942442,0.0 
 01/19  08:30:00,882262.674,489742.97399999995,392519.7,0.0,1011193.4442445564,0.0 
